,0,1,2,3,4
0,0.0,0.0,0.013129125349223614,0.0,0.0
1,0.0,0.0,0.03920801728963852,0.0,0.0
2,0.0,0.2772160470485687,0.13611675798892975,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0649285539984703,0.0,0.0
5,0.0,0.2000090628862381,0.062260616570711136,0.0,0.0
6,0.0,0.0,0.01054770965129137,0.0,0.0
7,0.0,0.0,0.03310762345790863,0.0,0.0
8,0.0,0.15906411409378052,0.043974634259939194,0.0,0.0
9,0.0,0.0,0.05117352306842804,0.0,0.0
10,0.0,0.3590441346168518,0.04872392117977142,0.0,0.0
11,0.06387946009635925,0.14092043042182922,0.041306059807538986,0.0,0.0
12,0.0,0.0,0.023169180378317833,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0
14,0.06387946009635925,0.0,0.053319647908210754,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0489458329975605,0.0,0.0
17,0.06388397514820099,0.0,0.09421288967132568,0.0,0.0
18,0.0,0.35905689001083374,0.1490318477153778,0.0,0.0
19,0.0,0.0181818176060915,0.17429812252521515,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.03548954799771309,0.0,0.0
22,0.0,0.3181591331958771,0.204842671751976,0.0,0.0
23,0.029411764815449715,0.14092043042182922,0.03937007859349251,0.0,0.0
24,0.0,0.0,0.0339834988117218,0.0,0.0
25,0.0,0.0,0.05861247330904007,0.0,0.0
26,0.0,0.0,0.12153596431016922,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0
28,0.0,0.01818264275789261,0.06761553883552551,0.0,0.0
29,0.0,0.0,0.08302277326583862,0.0,0.0
30,0.0,0.0,0.1922963708639145,0.0,0.0
