,time,target,metric,score,track
0,0.0,drums,SDR,-40.28234,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-37.81213,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-42.56814,AM Contra - Heart Peripheral
3,3.0,drums,SDR,8.47735,AM Contra - Heart Peripheral
4,4.0,drums,SDR,11.01747,AM Contra - Heart Peripheral
5,5.0,drums,SDR,7.87711,AM Contra - Heart Peripheral
6,6.0,drums,SDR,13.14903,AM Contra - Heart Peripheral
7,7.0,drums,SDR,5.89743,AM Contra - Heart Peripheral
8,8.0,drums,SDR,9.28557,AM Contra - Heart Peripheral
9,9.0,drums,SDR,9.5603,AM Contra - Heart Peripheral
10,10.0,drums,SDR,7.39384,AM Contra - Heart Peripheral
11,11.0,drums,SDR,7.42123,AM Contra - Heart Peripheral
12,12.0,drums,SDR,5.26938,AM Contra - Heart Peripheral
13,13.0,drums,SDR,11.32648,AM Contra - Heart Peripheral
14,14.0,drums,SDR,6.59522,AM Contra - Heart Peripheral
15,15.0,drums,SDR,8.81241,AM Contra - Heart Peripheral
16,16.0,drums,SDR,8.34987,AM Contra - Heart Peripheral
17,17.0,drums,SDR,10.4673,AM Contra - Heart Peripheral
18,18.0,drums,SDR,15.6293,AM Contra - Heart Peripheral
19,19.0,drums,SDR,14.80233,AM Contra - Heart Peripheral
20,20.0,drums,SDR,16.46911,AM Contra - Heart Peripheral
21,21.0,drums,SDR,7.37936,AM Contra - Heart Peripheral
22,22.0,drums,SDR,13.74806,AM Contra - Heart Peripheral
23,23.0,drums,SDR,6.60374,AM Contra - Heart Peripheral
24,24.0,drums,SDR,9.90139,AM Contra - Heart Peripheral
25,25.0,drums,SDR,16.15136,AM Contra - Heart Peripheral
26,26.0,drums,SDR,16.59184,AM Contra - Heart Peripheral
27,27.0,drums,SDR,16.01979,AM Contra - Heart Peripheral
28,28.0,drums,SDR,5.91936,AM Contra - Heart Peripheral
29,29.0,drums,SDR,11.9185,AM Contra - Heart Peripheral
30,30.0,drums,SDR,8.68539,AM Contra - Heart Peripheral
31,31.0,drums,SDR,7.8452,AM Contra - Heart Peripheral
32,32.0,drums,SDR,9.4807,AM Contra - Heart Peripheral
33,33.0,drums,SDR,10.5085,AM Contra - Heart Peripheral
34,34.0,drums,SDR,12.15855,AM Contra - Heart Peripheral
35,35.0,drums,SDR,9.99249,AM Contra - Heart Peripheral
36,36.0,drums,SDR,9.66115,AM Contra - Heart Peripheral
