,time,target,metric,score,track
0,0.0,drums,SDR,-18.78326,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-17.35646,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-17.23447,AM Contra - Heart Peripheral
3,3.0,drums,SDR,8.91741,AM Contra - Heart Peripheral
4,4.0,drums,SDR,9.62599,AM Contra - Heart Peripheral
5,5.0,drums,SDR,8.45647,AM Contra - Heart Peripheral
6,6.0,drums,SDR,12.98165,AM Contra - Heart Peripheral
7,7.0,drums,SDR,8.87548,AM Contra - Heart Peripheral
8,8.0,drums,SDR,8.29282,AM Contra - Heart Peripheral
9,9.0,drums,SDR,9.72489,AM Contra - Heart Peripheral
10,10.0,drums,SDR,7.1288,AM Contra - Heart Peripheral
11,11.0,drums,SDR,7.68881,AM Contra - Heart Peripheral
12,12.0,drums,SDR,6.34809,AM Contra - Heart Peripheral
13,13.0,drums,SDR,12.11207,AM Contra - Heart Peripheral
14,14.0,drums,SDR,6.69575,AM Contra - Heart Peripheral
15,15.0,drums,SDR,8.34191,AM Contra - Heart Peripheral
16,16.0,drums,SDR,7.6671,AM Contra - Heart Peripheral
17,17.0,drums,SDR,8.7187,AM Contra - Heart Peripheral
18,18.0,drums,SDR,11.92867,AM Contra - Heart Peripheral
19,19.0,drums,SDR,11.60216,AM Contra - Heart Peripheral
20,20.0,drums,SDR,10.12516,AM Contra - Heart Peripheral
21,21.0,drums,SDR,6.97977,AM Contra - Heart Peripheral
22,22.0,drums,SDR,11.66548,AM Contra - Heart Peripheral
23,23.0,drums,SDR,9.37889,AM Contra - Heart Peripheral
24,24.0,drums,SDR,7.41679,AM Contra - Heart Peripheral
25,25.0,drums,SDR,12.12052,AM Contra - Heart Peripheral
26,26.0,drums,SDR,10.7573,AM Contra - Heart Peripheral
27,27.0,drums,SDR,13.78579,AM Contra - Heart Peripheral
28,28.0,drums,SDR,6.00941,AM Contra - Heart Peripheral
29,29.0,drums,SDR,9.8377,AM Contra - Heart Peripheral
30,30.0,drums,SDR,8.8228,AM Contra - Heart Peripheral
31,31.0,drums,SDR,9.18743,AM Contra - Heart Peripheral
32,32.0,drums,SDR,8.40517,AM Contra - Heart Peripheral
33,33.0,drums,SDR,10.32166,AM Contra - Heart Peripheral
34,34.0,drums,SDR,11.20437,AM Contra - Heart Peripheral
35,35.0,drums,SDR,9.28728,AM Contra - Heart Peripheral
36,36.0,drums,SDR,8.92071,AM Contra - Heart Peripheral
37,37.0,drums,SDR,8.61783,AM Contra - Heart Peripheral
38,38.0,drums,SDR,7.37996,AM Contra - Heart Peripheral
39,39.0,drums,SDR,8.25285,AM Contra - Heart Peripheral
40,40.0,drums,SDR,9.89956,AM Contra - Heart Peripheral
41,41.0,drums,SDR,11.21263,AM Contra - Heart Peripheral
42,42.0,drums,SDR,5.8559,AM Contra - Heart Peripheral
43,43.0,drums,SDR,6.22186,AM Contra - Heart Peripheral
44,44.0,drums,SDR,8.8751,AM Contra - Heart Peripheral
