,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.3146364092826843,0.4173210561275482,0.054102808237075806,0.0,0.0
2,0.29904595017433167,0.5649442076683044,0.13114525377750397,0.0,0.0
3,0.09782882034778595,0.2355268895626068,0.07038881629705429,0.0,0.0
4,0.10477584600448608,0.0,0.0,0.0,0.0
5,0.19213345646858215,0.23433703184127808,0.0,0.0,0.0
6,0.048661474138498306,0.20484814047813416,0.15152087807655334,0.0,0.0
7,0.0938456580042839,0.27617719769477844,0.0,0.0,0.0
8,0.20577643811702728,0.1853124350309372,0.299225389957428,0.0,0.0
9,0.10733737051486969,0.5541933178901672,0.06820328533649445,0.0,0.0
10,0.08098700642585754,0.3688570261001587,0.0,0.0,0.0
11,0.04692282900214195,0.28568190336227417,0.0,0.0,0.0
12,0.1503273993730545,0.34280478954315186,0.14283400774002075,0.0,0.0
13,0.08964568376541138,0.5174747109413147,0.034119248390197754,0.0,0.0
14,0.0,0.46329042315483093,0.25,0.0,0.0
15,0.0,0.06993250548839569,0.1325574368238449,0.0,0.0
