,0,1,2,3,4
0,0.17302846908569336,0.3000907003879547,0.26515495777130127,0.0,0.06565885245800018
1,0.12339919805526733,0.25363409519195557,0.4318216145038605,0.0,0.0
2,0.16109631955623627,0.25418469309806824,0.11364323645830154,0.0,0.0
3,0.04973072558641434,0.29138320684432983,0.5985638499259949,0.0,0.0
4,0.09092970192432404,0.2591383159160614,0.0,0.0,0.083352230489254
5,0.14481396973133087,0.28920382261276245,0.0,0.0,0.0
6,0.12503401935100555,0.40922728180885315,0.20464852452278137,0.0,0.0
7,0.0833427831530571,0.34665533900260925,0.0,0.0,0.0
8,0.1378117948770523,0.343487024307251,0.2954648435115814,0.0,0.0
9,0.15221334993839264,0.22823582589626312,0.19697657227516174,0.0,0.0
10,0.15306122601032257,0.19501133263111115,0.22285714745521545,0.0,0.0
11,0.1538635939359665,0.3542328178882599,0.1666666716337204,0.0,0.0
