,0,1,2,3,4
0,0.0833711251616478,0.3295918405056,0.0,0.0,0.0
1,0.15154950320720673,0.20083144307136536,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.7273809313774109,0.0,0.0,0.0
4,0.0,0.5380196571350098,0.0,0.0,0.0
5,0.20004534721374512,0.3125566840171814,0.0,0.0,0.0
6,0.33637186884880066,0.6409977078437805,0.0,0.0,0.1477324217557907
7,0.09092970192432404,0.45464852452278137,0.0,0.0,0.0
8,0.08185940980911255,0.333408921957016,0.0,0.0,0.0
9,0.5001511573791504,0.20476190745830536,0.0,0.0,0.0
10,0.25,0.28195011615753174,0.0,0.0,0.0
11,0.0,0.3334845006465912,0.0,0.0,0.0
12,0.0,0.09092970192432404,0.0,0.0,0.0
13,0.030309902504086494,0.0,0.0,0.0,0.0
14,0.0,0.3977324366569519,0.0,0.0,0.0
15,0.6478458046913147,0.0,0.0,0.0,0.0
16,0.1477324217557907,0.0,0.0,0.0,0.0
17,0.0,0.5227891206741333,0.0,0.0,0.0
18,0.23492063581943512,0.9092970490455627,0.0,0.0,0.0
19,0.3523809611797333,0.3977324366569519,0.0,0.0,0.0
20,0.1667422503232956,0.6535714268684387,0.0,0.0,0.0
21,0.5001133680343628,0.4016250967979431,0.0,0.0,0.0
22,0.0,0.15158730745315552,0.0,0.0,0.0
23,0.0,0.34099772572517395,0.0,0.0,0.3523809611797333
24,0.0,0.0,0.0,0.0,0.0
