,0,1,2,3,4
0,0.3333081305027008,0.23280730843544006,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.1666792631149292,0.05371091887354851,0.0,0.0,0.0
3,0.0,0.3033951222896576,0.0,0.0,0.0
4,0.1249716654419899,0.040285009890794754,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0
6,0.30157557129859924,0.007220021449029446,0.0,0.0,0.0
7,0.2564775347709656,0.0,0.0,0.0,0.0
8,0.0,0.4276999235153198,0.0,0.0,0.0
9,0.0,0.055279847234487534,0.0,0.0,0.0
10,0.08056803792715073,0.048667438328266144,0.0,0.0,0.0
11,0.2651248872280121,0.0,0.0,0.0,0.0
12,0.0,0.13778884708881378,0.0,0.0,0.0
13,0.042199697345495224,0.09281895309686661,0.0,0.0,0.0
14,0.18184292316436768,0.12706199288368225,0.0,0.0,0.0
15,0.2651326358318329,0.006885065697133541,0.0,0.0,0.0
16,0.0,0.09145211428403854,0.0,0.0,0.0
17,0.0,0.2853636145591736,0.0,0.0,0.0
18,0.1666414737701416,0.04251205176115036,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0
20,0.26489460468292236,0.11743368953466415,0.0,0.0,0.0
21,0.0,0.1235245019197464,0.0,0.0,0.0
22,0.01315789483487606,0.06028804928064346,0.0,0.0,1.0
23,0.6194297075271606,0.0,0.0,0.0,0.0
24,0.35230106115341187,0.0,0.0,0.0,0.0
25,0.7046021223068237,0.14920109510421753,0.0,0.0,0.0
