,track_name,start_point,l,r,d1,d2,d3,d4,d5
64,Forkupines - Semantics,705600,0.0017742988420650363,0.002353375544771552,0.00021355903299991041,0.00025162388919852674,0.00017082960403058678,0.00014552984794136137,0.000142566830618307
65,Forkupines - Semantics,882000,0.0017919393721967936,0.0024165106005966663,0.0002188190701417625,0.00025643198750913143,0.00017370814748574048,0.00014870766608510166,0.00014749736874364316
66,Forkupines - Semantics,1058400,0.001788828638382256,0.0023562880232930183,0.0002365358523093164,0.00025362116866745055,0.00017015617049764842,0.00014846422709524632,0.00014784182712901384
67,Forkupines - Semantics,1234800,0.002487865975126624,0.0029543982818722725,0.00023553986102342606,0.00032956519862636924,0.00022421379981096834,0.00018034015374723822,0.00017473581829108298
68,Forkupines - Semantics,1411200,0.0029985520523041487,0.0034240565728396177,0.000252589990850538,0.0003751154290512204,0.0002552364603616297,0.00020814086019527167,0.0002047795132966712
69,Forkupines - Semantics,1587600,0.002966145519167185,0.0034113572910428047,0.00023299276654142886,0.00036411534529179335,0.0002529286139179021,0.00020103304996155202,0.00019746260659303516
70,Forkupines - Semantics,1764000,0.0027954350225627422,0.003321749856695533,0.00024441283312626183,0.00036716612521559,0.0002510689664632082,0.0002012029435718432,0.00019750282808672637
71,Forkupines - Semantics,1940400,0.002325901063159108,0.0029382240027189255,0.00021752585598733276,0.0003123910864815116,0.00021937218843959272,0.0001729993527987972,0.00017291145923081785
72,Forkupines - Semantics,2116800,0.0022514481097459793,0.0028580341022461653,0.00022503639047499746,0.00031190828303806484,0.00021443476725835353,0.00017079259851016104,0.00017132896755356342
73,Forkupines - Semantics,2293200,0.002241686685010791,0.0028599281795322895,0.00023029776639305055,0.0003057771536987275,0.00020973187929484993,0.0001699032000033185,0.00017186066543217748
74,Forkupines - Semantics,2469600,0.0018626158125698566,0.0023896917700767517,0.00022091144637670368,0.00025874050334095955,0.0001769175287336111,0.00015044724568724632,0.00014680370804853737
75,Forkupines - Semantics,2646000,0.0018704101676121354,0.0024069328792393208,0.00023699011944700032,0.00026167347095906734,0.00017575178935658187,0.0001508386485511437,0.00014957172970753163
76,Forkupines - Semantics,2822400,0.0018704053945839405,0.0023859278298914433,0.00022663985146209598,0.0002607531496323645,0.0001770419767126441,0.00015104105114005506,0.00014817608462180942
77,Forkupines - Semantics,2998800,0.0018063652096316218,0.002346575492992997,0.00022027826344128698,0.0002543800219427794,0.00017241130990441889,0.0001429248950444162,0.00014376691251527518
78,Forkupines - Semantics,3175200,0.0018982095643877983,0.002295869402587414,0.0002455267240293324,0.0002650663664098829,0.0001717489503789693,0.0001470266142860055,0.00015367395826615393
79,Forkupines - Semantics,3351600,0.0019420874305069447,0.0024275791365653276,0.0002522664435673505,0.0002691424742806703,0.00017315401055384427,0.00015374219219665974,0.0001595789653947577
80,Forkupines - Semantics,3528000,0.0019701130222529173,0.00243783020414412,0.0002459780662320554,0.0002715970913413912,0.00017724616918712854,0.00015218343469314277,0.00015902794257272035
81,Forkupines - Semantics,3704400,0.001964809140190482,0.002473053988069296,0.0002357706252951175,0.0002594830875750631,0.00017327348177786916,0.00015652980073355138,0.00015101558528840542
82,Forkupines - Semantics,3880800,0.001859365263953805,0.0024179399479180574,0.00021793341147713363,0.00025775915128178895,0.00017578425467945635,0.00014692917466163635,0.0001454309531254694
83,Forkupines - Semantics,4057200,0.0018678345950320363,0.0024589758832007647,0.0002226782526122406,0.0002651454706210643,0.00018064338655676693,0.000152032938785851,0.00014826934784650803
84,Forkupines - Semantics,4233600,0.0018908961210399866,0.002472489606589079,0.00022204677225090563,0.00026867020642384887,0.00018200733757112175,0.00015296178753487766,0.0001488400303060189
85,Forkupines - Semantics,4410000,0.0015658646589145064,0.0018125572241842747,0.00017144446610473096,0.00021555980492848903,0.00014641719462815672,0.00012364935537334532,0.00010935489990515634
86,Forkupines - Semantics,4586400,0.0020477494690567255,0.0024791283067315817,0.00020803706138394773,0.00028383007156662643,0.0001930551225086674,0.0001586916478117928,0.00014395979815162718
87,Forkupines - Semantics,4762800,0.0024483867455273867,0.002817439381033182,0.00024149761884473264,0.00032407877733930945,0.00021693724556826055,0.0001834561553550884,0.00016831856919452548
88,Forkupines - Semantics,4939200,0.002883914625272155,0.0031452695839107037,0.00024024744925554842,0.00036184510099701583,0.00024730066070333123,0.0001996987557504326,0.00019189532031305134
89,Forkupines - Semantics,5115600,0.0020851963199675083,0.0023925933055579662,0.00020400556968525052,0.0002800713700708002,0.00019017208251170814,0.00015697014168836176,0.00014210084918886423
90,Forkupines - Semantics,5292000,0.002476650523021817,0.002904267981648445,0.00022516207536682487,0.0003285023267380893,0.0002243175549665466,0.00017958279931917787,0.00016924676310736686
91,Forkupines - Semantics,5468400,0.00213646050542593,0.0024839993566274643,0.0001998470106627792,0.00028909993125125766,0.00019608292495831847,0.00015933209215290844,0.00014773667498957366
92,Forkupines - Semantics,5644800,0.002478594658896327,0.00278346985578537,0.00023549034085590392,0.0003210817521903664,0.00021485344041138887,0.0001820838515413925,0.00016803226026240736
93,Forkupines - Semantics,5821200,0.0018853204092010856,0.002105685183778405,0.00016435992438346148,0.0002564834721852094,0.00017525802832096815,0.00013582114479504526,0.00011824233661172912
94,Forkupines - Semantics,5997600,0.00012431190407369286,0.0001333673862973228,1.1122783689643256e-05,1.6188432709896006e-05,1.1718322639353573e-05,9.61978093982907e-06,8.218351467803586e-06
95,Forkupines - Semantics,6174000,0.0008435777854174376,0.0008806866826489568,5.544968371395953e-05,8.377947233384475e-05,6.024514004820958e-05,4.937322228215635e-05,4.4949665607418865e-05
96,Forkupines - Semantics,6350400,1.9196446373825893e-05,1.92434908967698e-05,3.6566482322086813e-06,3.4586864785524085e-06,2.5222204840247286e-06,3.2279820061376086e-06,2.6144396088056965e-06
97,Forkupines - Semantics,6526800,0.002011657226830721,0.002553032711148262,0.00023523936397396028,0.0002711814595386386,0.0001787191431503743,0.0001605012803338468,0.00015430463827215135
98,Forkupines - Semantics,6703200,0.0019220472313463688,0.002515374682843685,0.00022467298549599946,0.0002657454169820994,0.0001790890091797337,0.0001555032067699358,0.00015178529429249465
99,Forkupines - Semantics,6879600,0.001851536682806909,0.0023860952351242304,0.00023245492775458843,0.00025634406483732164,0.00017386245599482208,0.00015128252562135458,0.00014725704386364669
100,Forkupines - Semantics,7056000,0.0021762496326118708,0.002763801021501422,0.0002363373787375167,0.00030004794825799763,0.00020486405992414802,0.00017009302973747253,0.00016642510308884084
101,Forkupines - Semantics,7232400,0.002187530742958188,0.0027294312603771687,0.0002344943641219288,0.0002978552656713873,0.00020111360936425626,0.0001669913763180375,0.00016494815645273775
102,Forkupines - Semantics,7408800,0.0019273721845820546,0.002463074866682291,0.00022454278951045126,0.00026271239039488137,0.0001790858368622139,0.0001521567755844444,0.0001486793626099825
103,Forkupines - Semantics,7585200,0.0018793591298162937,0.0025632441975176334,0.00022080376220401376,0.0002716282906476408,0.00018546277715358883,0.00015649583656340837,0.00015060786972753704
104,Forkupines - Semantics,7761600,0.0020484153646975756,0.0023142395075410604,0.0002288092946400866,0.00027302440139465034,0.00018429500050842762,0.00015821121633052826,0.00015163520583882928
105,Forkupines - Semantics,7938000,3.0445387437794125e-06,2.7986352506559342e-06,1.6220643601627671e-06,1.462286036257865e-06,1.052108927979134e-06,2.2978067590884166e-06,1.662161366766668e-06
106,Forkupines - Semantics,8114400,0.0015523717738687992,0.0016279913252219558,0.00013774809485767037,0.00018236493633594364,0.0001177703234134242,0.00010183332778979093,9.413780935574323e-05
107,Forkupines - Semantics,8290800,0.0017334773438051343,0.001812598668038845,0.00015174139116425067,0.00020866245904471725,0.00013300252612680197,0.00011296783486614004,0.00010625409777276218
108,Forkupines - Semantics,8467200,0.0025960456114262342,0.002940297359600663,0.0002941866114269942,0.0003296784998383373,0.0002271425910294056,0.00018314106273464859,0.00019110336143057793
109,Forkupines - Semantics,8643600,0.0028653177432715893,0.003343248972669244,0.0002981145225930959,0.0003523640043567866,0.00024456551182083786,0.0001992152101593092,0.00020805379608646035
110,Forkupines - Semantics,8820000,0.002747009973973036,0.003227864857763052,0.0002755735185928643,0.00033809462911449373,0.0002367357665207237,0.0001905278186313808,0.00020002874953206629
111,Forkupines - Semantics,8996400,0.0028122325893491507,0.0033112685196101665,0.00028442163602449,0.000349400972481817,0.00024164264323189855,0.00019476428860798478,0.00020416060579009354
112,Forkupines - Semantics,9172800,0.001847504754550755,0.0021006783936172724,0.00018805937725119293,0.00022798711142968386,0.00014536046364810318,0.00013284102897159755,0.00012503463949542493
113,Forkupines - Semantics,9349200,0.0018227009568363428,0.0019442144548520446,0.00021877625840716064,0.00021123167243786156,0.00013943661178927869,0.00012874715321231633,0.0001337751600658521
114,Forkupines - Semantics,9525600,0.0018186853267252445,0.002196347573772073,0.0002341802610317245,0.0002404848055448383,0.00016625899297650903,0.00014135164383333176,0.00014419283252209425
115,Forkupines - Semantics,9702000,0.0018387030577287078,0.002202881034463644,0.00024361468967981637,0.00023728398082312196,0.00016397763101849705,0.00014000282681081444,0.00014651581295765936
116,Forkupines - Semantics,9878400,0.0019334002863615751,0.002325178124010563,0.0002480694674886763,0.0002448787563480437,0.00016865965153556317,0.00014458430814556777,0.00015154510037973523
117,Forkupines - Semantics,10054800,0.001958310604095459,0.0024743941612541676,0.00024757967912591994,0.0002537539694458246,0.00017755565932020545,0.00015086831990629435,0.00015642553626094013
118,Forkupines - Semantics,10231200,0.0019979700446128845,0.0025919589679688215,0.00021609634859487414,0.0002909549220930785,0.0001996212376980111,0.00015866878675296903,0.0001526034902781248
119,Forkupines - Semantics,10407600,0.0019726883620023727,0.0024994146078824997,0.00020681475871242583,0.00028590470901690423,0.00019686167070176452,0.00015279474609997123,0.0001485241373302415
120,Forkupines - Semantics,10584000,0.0020402802620083094,0.002540821908041835,0.0002139307907782495,0.00029146583983674645,0.00019854027777910233,0.00015624624211341143,0.00015180546324700117
121,Forkupines - Semantics,10760400,0.0021182363852858543,0.0026809917762875557,0.00021777836082037538,0.0003021573938895017,0.0002077193494187668,0.00016342781600542367,0.00015435490058735013
122,Forkupines - Semantics,10936800,0.0018956831190735102,0.0024587991647422314,0.00018865984748117626,0.00026807328686118126,0.00018086915952153504,0.00015179128968156874,0.0001363048650091514
123,Forkupines - Semantics,11113200,0.001984065631404519,0.002442439552396536,0.00019914023869205266,0.00027456055977381766,0.00018118941807188094,0.00015829107724130154,0.00013975032197777182
124,Forkupines - Semantics,11289600,0.002329560462385416,0.0028287784662097692,0.00021628373360726982,0.0003195955359842628,0.00021505053155124187,0.00017498619854450226,0.00015543474000878632
125,Forkupines - Semantics,11466000,0.001979219261556864,0.002510004909709096,0.00020104399300180376,0.00027753744507208467,0.0001863256038632244,0.00015631018322892487,0.00014333338185679168
126,Forkupines - Semantics,11642400,0.0035021002404391766,0.004239550791680813,0.00040050855022855103,0.000479198555694893,0.00032024565734900534,0.00027003843570128083,0.00024045410100370646
127,The Doppler Shift - Atrophy,0,0.0065959542989730835,0.006695113610476255,0.0007932291482575238,0.0008296952582895756,0.0006342065171338618,0.0005177712882868946,0.0004593297780957073
128,The Doppler Shift - Atrophy,176400,1.1618417374847922e-05,1.2208483894937672e-05,2.3643704025744228e-06,2.3841798793000635e-06,2.168769924537628e-06,2.3512614006904187e-06,2.170492052755435e-06
129,The Doppler Shift - Atrophy,352800,5.8623222685127985e-06,6.065477919037221e-06,1.5951375189615646e-06,1.326573510596063e-06,1.144902171290596e-06,1.8898047073889757e-06,1.4950488775866688e-06
130,The Doppler Shift - Atrophy,529200,6.04913338975166e-06,6.261614544200711e-06,1.5981032674972084e-06,1.3383862551563652e-06,1.1131074870718294e-06,1.8776587467073114e-06,1.4282221627581748e-06
131,The Doppler Shift - Atrophy,705600,5.7220158851123415e-06,5.964128376945155e-06,1.6378661484850454e-06,1.380510866511031e-06,1.176496994048648e-06,1.920890099427197e-06,1.5113706695046858e-06
132,The Doppler Shift - Atrophy,882000,5.719197361031547e-06,5.934587534284219e-06,1.579054924150114e-06,1.301051270274911e-06,1.1151093985972693e-06,1.878469561233942e-06,1.4623888091591652e-06
133,The Doppler Shift - Atrophy,1058400,6.680487786070444e-06,6.904037036292721e-06,1.5912305570964236e-06,1.3508370102499612e-06,1.148816522800189e-06,1.8673290469450876e-06,1.4525131746268016e-06
134,The Doppler Shift - Atrophy,1234800,5.680217327608261e-06,5.878680440218886e-06,1.5636109083061456e-06,1.2756235037159058e-06,1.076310809366987e-06,1.8616530041981605e-06,1.3868462929167436e-06
135,The Doppler Shift - Atrophy,1411200,0.004085077438503504,0.004700904246419668,0.0004241021233610809,0.0005187097121961415,0.00035524199483916163,0.00029359140899032354,0.0002676149597391486
136,The Doppler Shift - Atrophy,1587600,0.004148933105170727,0.004849329125136137,0.00041927682468667626,0.0005261984770186245,0.00035537779331207275,0.00029328771051950753,0.00027486859471537173
137,The Doppler Shift - Atrophy,1764000,0.004797715228050947,0.005442594178020954,0.00043751869816333055,0.0005812167655676603,0.000394148490158841,0.0003240344813093543,0.0003020409494638443
138,The Doppler Shift - Atrophy,1940400,0.0047753481194376945,0.005450758151710033,0.00044274560059420764,0.0005820834776386619,0.0003986308875028044,0.0003261241363361478,0.00030538340797647834
139,The Doppler Shift - Atrophy,2116800,0.004714788403362036,0.005425885319709778,0.000421699631260708,0.0005870277527719736,0.00039928566548042,0.0003202686202712357,0.0002989764034282416
140,The Doppler Shift - Atrophy,2293200,0.004428489599376917,0.005169781390577555,0.00044289673678576946,0.0005570949288085103,0.0003763943677768111,0.00030918128322809935,0.00029221823206171393
141,The Doppler Shift - Atrophy,2469600,0.004592998884618282,0.005228123161941767,0.0004313990066293627,0.0005749614210799336,0.0003869124921038747,0.0003162733046337962,0.00029610813362523913
142,The Doppler Shift - Atrophy,2646000,0.004890938755124807,0.005582230165600777,0.0004555793711915612,0.0005967745091766119,0.0004099586803931743,0.00033404715941287577,0.0003137991006951779
143,The Doppler Shift - Atrophy,2822400,0.004358786623924971,0.005068166181445122,0.0004301477747503668,0.0005623144097626209,0.00037538574542850256,0.0003086182987317443,0.00028600788209587336
144,The Doppler Shift - Atrophy,2998800,0.00438235467299819,0.005129755474627018,0.0004201603587716818,0.0005830578738823533,0.00038830243283882737,0.00032264943001791835,0.00029753867420367897
145,The Doppler Shift - Atrophy,3175200,0.004092012532055378,0.004985300824046135,0.00038293699617497623,0.000575547048356384,0.0003935036656912416,0.0003358457761351019,0.0002819426590576768
146,The Doppler Shift - Atrophy,3351600,0.002832679310813546,0.003552372334524989,0.00027461786521598697,0.00040269159944728017,0.0002730571141000837,0.000231347672524862,0.0002102527505485341
147,The Doppler Shift - Atrophy,3528000,0.0021278976928442717,0.002830402459949255,0.00025116908363997936,0.000327135669067502,0.0002114258095389232,0.00019534384773578495,0.00017888926959130913
148,The Doppler Shift - Atrophy,3704400,0.0020432001911103725,0.0027599725872278214,0.00023987637541722506,0.0003235498443245888,0.00021069023932795972,0.00019227441225666553,0.0001734516554279253
149,The Doppler Shift - Atrophy,3880800,0.0023644468747079372,0.003131879260763526,0.0002575505059212446,0.00035075892810709774,0.00023187656188383698,0.00020844631944783032,0.00018718314822763205
150,The Doppler Shift - Atrophy,4057200,0.0022660663817077875,0.003034896682947874,0.00025057781022042036,0.00033244729274883866,0.00021921168081462383,0.0002005120913963765,0.00018030604405794293
151,The Doppler Shift - Atrophy,4233600,0.0023269851226359606,0.003137619700282812,0.0002671985130291432,0.0003512495895847678,0.0002351320581510663,0.00021253728482406586,0.00019230924954172224
152,The Doppler Shift - Atrophy,4410000,0.002289894036948681,0.003008149564266205,0.00025567441480234265,0.00033935700776055455,0.00022375192202161998,0.00020375433086883277,0.00018328575242776424
153,The Doppler Shift - Atrophy,4586400,0.0024657920002937317,0.003215561620891094,0.0002702391939237714,0.00035632765502668917,0.00023841610527597368,0.00021306883718352765,0.00019488578254822642
154,The Doppler Shift - Atrophy,4762800,0.003513590432703495,0.004228975623846054,0.00039465923327952623,0.0004951338632963598,0.0003237201308365911,0.0002741444041021168,0.00025748609914444387
155,The Doppler Shift - Atrophy,4939200,0.0038178449030965567,0.004559972323477268,0.0004033516743220389,0.0005121987196616828,0.00034161400981247425,0.0002809562429320067,0.00026613340014591813
156,The Doppler Shift - Atrophy,5115600,0.004113253206014633,0.004808658268302679,0.0004303386667743325,0.0005248229135759175,0.00035546193248592317,0.0002907545422203839,0.00027808378217741847
