,0,1,2,3,4
0,0.20464852452278137,0.7273809313774109,0.0,0.0,0.0
1,0.0,0.7047619223594666,0.0,0.0,0.0
2,0.0,0.5001133680343628,0.0,0.0,0.0
3,0.0,0.22732426226139069,0.0,0.0,0.0
4,0.0,0.36085599660873413,0.0,0.0,0.0
5,0.0,0.32389456033706665,0.0,0.0,0.0
6,0.0,0.2364172339439392,0.0,0.0,0.0
7,0.0,0.02273242548108101,0.0,0.0,0.0
8,0.0,0.22738094627857208,0.0,0.0,0.0
9,0.0,0.2500566840171814,0.0,0.0,0.0
10,0.0,0.09848828613758087,0.0,0.0,0.0
11,0.34659862518310547,0.4409977197647095,0.0,0.0,0.0
12,0.1111363098025322,0.5409977436065674,0.0,0.0,0.0
13,0.1666666716337204,0.3831227719783783,0.23492063581943512,0.0,0.0
14,0.02273242548108101,0.5579880475997925,0.0,0.0,0.0
15,0.0,0.5303099155426025,0.0,0.0,0.0
16,0.0,0.6478458046913147,0.0,0.0,0.0
17,0.0,0.2591383159160614,0.0,0.0,0.0
18,0.2500566840171814,0.40929704904556274,0.0,0.0,0.0
19,0.0,0.5819501280784607,0.0,0.0,0.0
20,0.0,0.20083144307136536,0.0,0.0,0.0
21,0.0,0.45464852452278137,0.0,0.0,0.0
22,0.04546485096216202,0.23499621450901031,0.0,0.0,0.0
23,0.0,0.659216046333313,0.0,0.0,0.0
24,0.0,0.8523809313774109,0.0,0.0,0.0
