,time,target,metric,score,track
0,0.0,drums,SDR,-22.33087,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-21.9016,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-21.961,AM Contra - Heart Peripheral
3,3.0,drums,SDR,9.9623,AM Contra - Heart Peripheral
4,4.0,drums,SDR,11.62243,AM Contra - Heart Peripheral
5,5.0,drums,SDR,8.10211,AM Contra - Heart Peripheral
6,6.0,drums,SDR,13.174,AM Contra - Heart Peripheral
7,7.0,drums,SDR,7.94663,AM Contra - Heart Peripheral
8,8.0,drums,SDR,9.61785,AM Contra - Heart Peripheral
9,9.0,drums,SDR,9.00926,AM Contra - Heart Peripheral
10,10.0,drums,SDR,8.04114,AM Contra - Heart Peripheral
11,11.0,drums,SDR,9.06049,AM Contra - Heart Peripheral
12,12.0,drums,SDR,6.85205,AM Contra - Heart Peripheral
13,13.0,drums,SDR,11.10387,AM Contra - Heart Peripheral
14,14.0,drums,SDR,6.92265,AM Contra - Heart Peripheral
15,15.0,drums,SDR,8.56376,AM Contra - Heart Peripheral
16,16.0,drums,SDR,7.18263,AM Contra - Heart Peripheral
17,17.0,drums,SDR,9.94363,AM Contra - Heart Peripheral
18,18.0,drums,SDR,15.27267,AM Contra - Heart Peripheral
19,19.0,drums,SDR,14.92234,AM Contra - Heart Peripheral
20,20.0,drums,SDR,12.94446,AM Contra - Heart Peripheral
21,21.0,drums,SDR,4.35808,AM Contra - Heart Peripheral
22,22.0,drums,SDR,10.23385,AM Contra - Heart Peripheral
23,23.0,drums,SDR,7.38644,AM Contra - Heart Peripheral
24,24.0,drums,SDR,9.91234,AM Contra - Heart Peripheral
25,25.0,drums,SDR,13.47076,AM Contra - Heart Peripheral
26,26.0,drums,SDR,14.63952,AM Contra - Heart Peripheral
27,27.0,drums,SDR,15.16737,AM Contra - Heart Peripheral
28,28.0,drums,SDR,7.33491,AM Contra - Heart Peripheral
29,29.0,drums,SDR,12.59212,AM Contra - Heart Peripheral
30,30.0,drums,SDR,8.47367,AM Contra - Heart Peripheral
31,31.0,drums,SDR,7.19392,AM Contra - Heart Peripheral
32,32.0,drums,SDR,11.80714,AM Contra - Heart Peripheral
33,33.0,drums,SDR,12.50184,AM Contra - Heart Peripheral
34,34.0,drums,SDR,12.92035,AM Contra - Heart Peripheral
35,35.0,drums,SDR,12.29999,AM Contra - Heart Peripheral
36,36.0,drums,SDR,11.2695,AM Contra - Heart Peripheral
37,37.0,drums,SDR,7.04208,AM Contra - Heart Peripheral
38,38.0,drums,SDR,6.84992,AM Contra - Heart Peripheral
39,39.0,drums,SDR,10.36942,AM Contra - Heart Peripheral
40,40.0,drums,SDR,11.53315,AM Contra - Heart Peripheral
41,41.0,drums,SDR,12.31728,AM Contra - Heart Peripheral
