,track_name,slice,drum,recall,precision,f1,jaccard,accuracy,zero_one
44,MusicDelta_80sRock,8,4,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
45,MusicDelta_Beatles,0,0,0.3857113239086209,0.4218608276643991,0.4029769922766071,0.3374886621315193,0.6749773242630386,0.3250226757369614
46,MusicDelta_Beatles,0,1,0.4741548691153062,0.4854591836734694,0.47195497092467625,0.3902041965068365,0.7306802721088436,0.26931972789115644
47,MusicDelta_Beatles,0,2,0.4,0.5,0.4444444444444445,0.4,0.8,0.19999999999999996
48,MusicDelta_Beatles,0,3,0.4,0.5,0.4444444444444445,0.4,0.8,0.19999999999999996
49,MusicDelta_Beatles,0,4,0.4,0.5,0.4444444444444445,0.4,0.8,0.19999999999999996
50,MusicDelta_Beatles,1,0,0.5097930032098574,0.5097939175670269,0.5097934600779994,0.4172378849441846,0.7499829931972789,0.2500170068027211
51,MusicDelta_Beatles,1,1,0.6037618076786172,0.5717742652616602,0.5811754554510844,0.4827304851012246,0.8181802721088436,0.1818197278911564
52,MusicDelta_Beatles,1,2,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
53,MusicDelta_Beatles,1,3,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
54,MusicDelta_Beatles,1,4,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
55,MusicDelta_Beatles,2,0,0.41428349293146566,0.4264572495664933,0.42028223447677515,0.36248866213151926,0.7249773242630385,0.2750226757369615
56,MusicDelta_Beatles,2,1,0.43465538040536,0.46344982437419413,0.44717571124089606,0.39342563424906907,0.7772562358276645,0.22274376417233555
57,MusicDelta_Beatles,2,2,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
58,MusicDelta_Beatles,2,3,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
59,MusicDelta_Beatles,2,4,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
60,MusicDelta_Beatles,3,0,0.646758000818709,0.6467865241334629,0.64677225990269,0.5368440342565306,0.8454478458049887,0.15455215419501134
61,MusicDelta_Beatles,3,1,0.4305538058404092,0.4428441852931649,0.4366125209992782,0.3874886621315193,0.7749773242630386,0.22502267573696144
62,MusicDelta_Beatles,3,2,0.4375,0.5,0.4666666666666667,0.4375,0.875,0.125
63,MusicDelta_Beatles,3,3,0.4375,0.5,0.4666666666666667,0.4375,0.875,0.125
64,MusicDelta_Beatles,3,4,0.4375,0.5,0.4666666666666667,0.4375,0.875,0.125
65,MusicDelta_Beatles,4,0,0.5,0.4249829931972789,0.45944952104285797,0.4249829931972789,0.8499659863945578,0.15003401360544222
66,MusicDelta_Beatles,4,1,0.5,0.4624914965986395,0.48051489102297923,0.4624914965986395,0.924982993197279,0.07501700680272105
67,MusicDelta_Beatles,4,2,1.0,1.0,1.0,1.0,1.0,0.0
68,MusicDelta_Beatles,4,3,1.0,1.0,1.0,1.0,1.0,0.0
69,MusicDelta_Beatles,4,4,1.0,1.0,1.0,1.0,1.0,0.0
70,MusicDelta_Beatles,5,0,0.5,0.4374858276643991,0.46665860406053,0.4374858276643991,0.8749716553287982,0.12502834467120183
71,MusicDelta_Beatles,5,1,0.5,0.4499886621315193,0.47367792908377,0.4499886621315193,0.8999773242630386,0.10002267573696144
72,MusicDelta_Beatles,5,2,1.0,1.0,1.0,1.0,1.0,0.0
73,MusicDelta_Beatles,5,3,1.0,1.0,1.0,1.0,1.0,0.0
74,MusicDelta_Beatles,5,4,1.0,1.0,1.0,1.0,1.0,0.0
75,MusicDelta_Beatles,6,0,0.5784345111849214,0.5625141723356009,0.5671130785958975,0.45175944491337255,0.7499886621315193,0.25001133786848073
76,MusicDelta_Beatles,6,1,0.4583165396379658,0.4765483276643991,0.4607734162549413,0.3824854282435993,0.7249773242630385,0.2750226757369615
77,MusicDelta_Beatles,6,2,0.4,0.5,0.4444444444444445,0.4,0.8,0.19999999999999996
78,MusicDelta_Beatles,6,3,0.4,0.5,0.4444444444444445,0.4,0.8,0.19999999999999996
79,MusicDelta_Beatles,6,4,0.4,0.5,0.4444444444444445,0.4,0.8,0.19999999999999996
80,MusicDelta_Beatles,7,0,0.4380656756712695,0.46399726082265763,0.4352591686240147,0.32575967703713693,0.5908956916099773,0.40910430839002265
81,MusicDelta_Beatles,7,1,0.6677896848006315,0.5656950339490022,0.5469853521956624,0.42299618680114603,0.6994331065759637,0.3005668934240363
82,MusicDelta_Beatles,7,2,0.3375,0.5,0.40298507462686567,0.3375,0.675,0.32499999999999996
83,MusicDelta_Beatles,7,3,0.3375,0.5,0.40298507462686567,0.3375,0.675,0.32499999999999996
84,MusicDelta_Beatles,7,4,0.3375,0.5,0.40298507462686567,0.3375,0.675,0.32499999999999996
85,MusicDelta_Beatles,8,0,0.4459449521042858,0.45832388510959937,0.4520496882833686,0.41249149659863943,0.8249829931972789,0.17501700680272114
86,MusicDelta_Beatles,8,1,0.7362111160689029,0.6367031997984379,0.6684439406298844,0.5715540938931238,0.9051133786848072,0.09488662131519277
87,MusicDelta_Beatles,8,2,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
88,MusicDelta_Beatles,8,3,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
89,MusicDelta_Beatles,8,4,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
90,MusicDelta_BebopJazz,0,0,0.6866050978702998,0.5985071806500378,0.6232820745726154,0.5358124397293675,0.8954535147392291,0.10454648526077093
91,MusicDelta_BebopJazz,0,1,0.5153410952685251,0.5416572184429327,0.4511393900991505,0.32891164316399574,0.574937641723356,0.42506235827664396
92,MusicDelta_BebopJazz,0,2,0.44871765054741874,0.4861079617031998,0.4666650541649408,0.4374971655328798,0.8749943310657596,0.12500566893424037
93,MusicDelta_BebopJazz,0,3,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
94,MusicDelta_BebopJazz,0,4,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
95,MusicDelta_BebopJazz,1,0,0.9405620021153572,0.7261278195488722,0.7954031472359265,0.7023244699689173,0.9704591836734694,0.029540816326530606
96,MusicDelta_BebopJazz,1,1,0.47035905259441324,0.34625253610216017,0.35778357894944635,0.268347714149141,0.5249206349206349,0.4750793650793651
97,MusicDelta_BebopJazz,1,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
98,MusicDelta_BebopJazz,1,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
99,MusicDelta_BebopJazz,1,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
100,MusicDelta_BebopJazz,2,0,0.5,0.4749943310657596,0.4871765054741873,0.4749943310657596,0.9499886621315192,0.050011337868480776
101,MusicDelta_BebopJazz,2,1,0.5,0.38236678004535146,0.4333422208230672,0.38236678004535146,0.7647335600907029,0.23526643990929708
102,MusicDelta_BebopJazz,2,2,0.5,0.4875,0.49367088607594933,0.4875,0.975,0.025000000000000022
103,MusicDelta_BebopJazz,2,3,1.0,1.0,1.0,1.0,1.0,0.0
104,MusicDelta_BebopJazz,2,4,0.5,0.4874971655328798,0.49366943273180264,0.4874971655328798,0.9749943310657596,0.025005668934240388
105,MusicDelta_BebopJazz,3,0,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
106,MusicDelta_BebopJazz,3,1,0.48387014184034,0.3845950345950346,0.4285584707136216,0.3749801587301587,0.7499603174603174,0.25003968253968256
107,MusicDelta_BebopJazz,3,2,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
108,MusicDelta_BebopJazz,3,3,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
109,MusicDelta_BebopJazz,3,4,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
110,MusicDelta_BebopJazz,4,0,0.46153823791056403,0.4864834221977079,0.4736826401797356,0.44999716553287983,0.8999943310657597,0.10000566893424034
111,MusicDelta_BebopJazz,4,1,0.4616217592257825,0.39097873383587667,0.41372432082496213,0.33931820258684064,0.6652947845804988,0.33470521541950116
112,MusicDelta_BebopJazz,4,2,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
113,MusicDelta_BebopJazz,4,3,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
114,MusicDelta_BebopJazz,4,4,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
115,MusicDelta_BebopJazz,5,0,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
116,MusicDelta_BebopJazz,5,1,0.5209372250681717,0.6672335600907029,0.474876312228201,0.3947651678822325,0.7397222222222222,0.26027777777777783
117,MusicDelta_BebopJazz,5,2,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
118,MusicDelta_BebopJazz,5,3,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
119,MusicDelta_BebopJazz,5,4,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
120,MusicDelta_BebopJazz,6,0,0.47368405349118925,0.4736812268767156,0.4736826401797356,0.44999716553287983,0.8999943310657597,0.10000566893424034
121,MusicDelta_BebopJazz,6,1,0.5468795393621306,0.6579335242869078,0.5428545500516957,0.4529805194128992,0.7999716553287982,0.20002834467120179
122,MusicDelta_BebopJazz,6,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
123,MusicDelta_BebopJazz,6,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
124,MusicDelta_BebopJazz,6,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
125,MusicDelta_BebopJazz,7,0,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
126,MusicDelta_BebopJazz,7,1,0.5076327039145643,0.5292934717746748,0.474885032414728,0.39477545940465025,0.7397392290249433,0.26026077097505673
127,MusicDelta_BebopJazz,7,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
128,MusicDelta_BebopJazz,7,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
129,MusicDelta_BebopJazz,7,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
130,MusicDelta_BebopJazz,8,0,0.4743588252737094,0.4868391216135577,0.48051795069632386,0.46249716553287984,0.9249943310657597,0.07500566893424032
131,MusicDelta_BebopJazz,8,1,0.4901149992329821,0.45756951903568444,0.4359701405472013,0.3567125106386954,0.6851984126984128,0.31480158730158725
132,MusicDelta_BebopJazz,8,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
133,MusicDelta_BebopJazz,8,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
134,MusicDelta_BebopJazz,8,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
135,MusicDelta_BebopJazz,9,0,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
136,MusicDelta_BebopJazz,9,1,0.4827578117669138,0.35895691609977326,0.411752936233218,0.34998299319727894,0.6999659863945579,0.30003401360544213
137,MusicDelta_BebopJazz,9,2,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
138,MusicDelta_BebopJazz,9,3,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
139,MusicDelta_BebopJazz,9,4,0.4875,0.5,0.49367088607594933,0.4875,0.975,0.025000000000000022
140,MusicDelta_BebopJazz,10,0,0.46153823791056403,0.4864834221977079,0.4736826401797356,0.44999716553287983,0.8999943310657597,0.10000566893424034
141,MusicDelta_BebopJazz,10,1,0.49178475906884067,0.4719535862393005,0.42109092141366267,0.3183200669999584,0.5897165532879819,0.4102834467120181
142,MusicDelta_BebopJazz,10,2,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
143,MusicDelta_BebopJazz,10,3,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
144,MusicDelta_BebopJazz,10,4,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
145,MusicDelta_BebopJazz,11,0,0.4736838964541885,0.4736782432271154,0.4736810698237846,0.44999433106575965,0.8999886621315193,0.10001133786848071
146,MusicDelta_BebopJazz,11,1,0.5378540567397172,0.6895602100489319,0.46833696272152525,0.35707789816087193,0.6351643990929705,0.3648356009070295
147,MusicDelta_BebopJazz,11,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
148,MusicDelta_BebopJazz,11,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
149,MusicDelta_BebopJazz,11,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
150,MusicDelta_BebopJazz,12,0,0.47260222909755095,0.45393841747225205,0.4630823456361744,0.4312414965986395,0.862482993197279,0.13751700680272105
151,MusicDelta_BebopJazz,12,1,0.502418599059675,0.5119345984007638,0.42446920167361024,0.327990631345634,0.6147165532879818,0.3852834467120182
152,MusicDelta_BebopJazz,12,2,0.4748139602620262,0.4961123045709512,0.48522953101608807,0.4713066893424036,0.9426133786848072,0.05738662131519279
153,MusicDelta_BebopJazz,12,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
154,MusicDelta_BebopJazz,12,4,0.4743588252737094,0.4868391216135577,0.48051795069632386,0.46249716553287984,0.9249943310657597,0.07500566893424032
155,MusicDelta_BebopJazz,13,0,0.621186662037222,0.5486079617031998,0.5607023869350608,0.49303283686623045,0.8874943310657596,0.11250566893424041
156,MusicDelta_BebopJazz,13,1,0.505481636595094,0.5138573948097758,0.4623323827322208,0.3506136557391824,0.6249433106575963,0.37505668934240366
157,MusicDelta_BebopJazz,13,2,0.9580707707222491,0.5880952380952381,0.6279154560007211,0.5461660088174872,0.9176190476190477,0.08238095238095233
158,MusicDelta_BebopJazz,13,3,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
159,MusicDelta_BebopJazz,13,4,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
160,MusicDelta_BebopJazz,14,0,0.6698137413911145,0.6162938448652735,0.6363482454517272,0.5511020565198158,0.9147619047619048,0.08523809523809522
161,MusicDelta_BebopJazz,14,1,0.5235391411274566,0.5712620784049356,0.49089132991448475,0.38693212252027803,0.6897222222222222,0.31027777777777776
162,MusicDelta_BebopJazz,14,2,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
163,MusicDelta_BebopJazz,14,3,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
164,MusicDelta_BebopJazz,14,4,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
165,MusicDelta_BebopJazz,15,0,0.44871765054741874,0.4861079617031998,0.4666650541649408,0.4374971655328798,0.8749943310657596,0.12500566893424037
166,MusicDelta_BebopJazz,15,1,0.5564255439748717,0.6250094482237339,0.5487081684113501,0.43217112359718124,0.7249716553287981,0.27502834467120185
167,MusicDelta_BebopJazz,15,2,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
168,MusicDelta_BebopJazz,15,3,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
169,MusicDelta_BebopJazz,15,4,0.44871794871794873,0.4861111111111111,0.4666666666666667,0.4375,0.875,0.125
170,MusicDelta_BebopJazz,16,0,0.46153823791056403,0.4864834221977079,0.4736826401797356,0.44999716553287983,0.8999943310657597,0.10000566893424034
171,MusicDelta_BebopJazz,16,1,0.5930615054618538,0.8021552164409307,0.5726630880870418,0.4451373856209346,0.7175736961451247,0.2824263038548753
172,MusicDelta_BebopJazz,16,2,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
173,MusicDelta_BebopJazz,16,3,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
174,MusicDelta_BebopJazz,16,4,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
175,MusicDelta_BebopJazz,17,0,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
176,MusicDelta_BebopJazz,17,1,0.5304095886533673,0.6420754266618929,0.479161281995207,0.3766414244388337,0.6778004535147393,0.3221995464852607
177,MusicDelta_BebopJazz,17,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
178,MusicDelta_BebopJazz,17,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
179,MusicDelta_BebopJazz,17,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
180,MusicDelta_BebopJazz,18,0,0.6591277939954039,0.6591448860245853,0.6591363394395714,0.5739644664494694,0.9352324263038548,0.06476757369614516
181,MusicDelta_BebopJazz,18,1,0.4666643989387033,0.36839419978517723,0.4117470512320298,0.3499744897959184,0.6999489795918368,0.3000510204081632
182,MusicDelta_BebopJazz,18,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
183,MusicDelta_BebopJazz,18,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
184,MusicDelta_BebopJazz,18,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
185,MusicDelta_BebopJazz,19,0,0.8717970335312142,0.5454648526077097,0.5098226651270512,0.41726188613892395,0.7500056689342404,0.24999433106575963
186,MusicDelta_BebopJazz,19,1,0.5571306129951925,0.5547768323630393,0.5557093836853539,0.41401575940043805,0.6528401360544218,0.3471598639455782
187,MusicDelta_BebopJazz,19,2,0.3625,0.5,0.42028985507246375,0.3625,0.725,0.275
188,MusicDelta_BebopJazz,19,3,0.3625,0.5,0.42028985507246375,0.3625,0.725,0.275
189,MusicDelta_BebopJazz,19,4,0.8717970335312142,0.5454648526077097,0.5098226651270512,0.41726188613892395,0.7500056689342404,0.24999433106575963
190,MusicDelta_BebopJazz,20,0,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
191,MusicDelta_BebopJazz,20,1,0.47317461946180006,0.39621374865735765,0.4233930214006441,0.3595298377598668,0.7118877551020408,0.28811224489795917
192,MusicDelta_BebopJazz,20,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
193,MusicDelta_BebopJazz,20,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
194,MusicDelta_BebopJazz,20,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
195,MusicDelta_BebopJazz,21,0,0.6585672101980857,0.5429547745023936,0.5539780628477472,0.49176591582290935,0.8954591836734694,0.10454081632653056
196,MusicDelta_BebopJazz,21,1,0.5165613310912236,0.5403722600151171,0.4838784494418771,0.3717011144930007,0.654484126984127,0.34551587301587305
197,MusicDelta_BebopJazz,21,2,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
198,MusicDelta_BebopJazz,21,3,0.45,0.5,0.4736842105263158,0.45,0.9,0.09999999999999998
199,MusicDelta_BebopJazz,21,4,0.6002046179849916,0.5271447467876039,0.5296948881337479,0.4758742515408896,0.8897675736961451,0.11023242630385488
200,MusicDelta_BebopJazz,22,0,0.46153823791056403,0.4864834221977079,0.4736826401797356,0.44999716553287983,0.8999943310657597,0.10000566893424034
201,MusicDelta_BebopJazz,22,1,0.49173843698145736,0.4744121672693101,0.4434815539880943,0.3496303705450642,0.6522165532879819,0.3477834467120181
202,MusicDelta_BebopJazz,22,2,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
203,MusicDelta_BebopJazz,22,3,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
204,MusicDelta_BebopJazz,22,4,0.4625,0.5,0.4805194805194805,0.4625,0.925,0.07499999999999996
205,MusicDelta_BebopJazz,23,0,0.4736838964541885,0.4736782432271154,0.4736810698237846,0.44999433106575965,0.8999886621315193,0.10001133786848071
206,MusicDelta_BebopJazz,23,1,0.5334078796668268,0.6669411624298842,0.46305390976579286,0.3535390151989059,0.6329024943310657,0.3670975056689343
207,MusicDelta_BebopJazz,23,2,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
208,MusicDelta_BebopJazz,23,3,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
209,MusicDelta_BebopJazz,23,4,0.475,0.5,0.48717948717948717,0.475,0.95,0.050000000000000044
210,MusicDelta_BebopJazz,24,0,0.4230764758211281,0.4852907829798586,0.4520530924520624,0.4124971655328798,0.8249943310657596,0.1750056689342404
211,MusicDelta_BebopJazz,24,1,0.6116471948597317,0.6921179582944288,0.6140973582340389,0.4746080003700074,0.7204365079365079,0.27956349206349207
212,MusicDelta_BebopJazz,24,2,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
213,MusicDelta_BebopJazz,24,3,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
214,MusicDelta_BebopJazz,24,4,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
215,MusicDelta_Britpop,0,0,0.5,0.4499886621315193,0.47367792908377,0.4499886621315193,0.8999773242630386,0.10002267573696144
216,MusicDelta_Britpop,0,1,0.5,0.36247165532879816,0.420270803207572,0.36247165532879816,0.7249433106575963,0.2750566893424037
217,MusicDelta_Britpop,0,2,0.5,0.37497448979591835,0.4285547683605936,0.37497448979591835,0.7499489795918367,0.2500510204081633
218,MusicDelta_Britpop,0,3,1.0,1.0,1.0,1.0,1.0,0.0
219,MusicDelta_Britpop,0,4,1.0,1.0,1.0,1.0,1.0,0.0
220,MusicDelta_Britpop,1,0,0.5788857185576979,0.5789004490685163,0.5788930818124204,0.4706219434586316,0.7852154195011338,0.21478458049886617
221,MusicDelta_Britpop,1,1,0.51363347805333,0.5200513538748832,0.5081591139351304,0.3952126023804875,0.6851984126984128,0.31480158730158725
222,MusicDelta_Britpop,1,2,0.46752094621590234,0.4406240273887333,0.4292177885764451,0.31321029669340444,0.5607539682539683,0.4392460317460317
223,MusicDelta_Britpop,1,3,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
224,MusicDelta_Britpop,1,4,0.425,0.5,0.45945945945945943,0.425,0.85,0.15000000000000002
225,MusicDelta_Britpop,2,0,0.6571510939064009,0.5783608220116156,0.5699121357293935,0.4378525197295422,0.7000056689342403,0.2999943310657597
226,MusicDelta_Britpop,2,1,0.40910293072766174,0.42229845404448574,0.4133642323300677,0.29243330743376517,0.519297052154195,0.48070294784580503
