,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.5408297181129456,0.05118032172322273,0.0,0.0
3,0.18280787765979767,0.7857165932655334,0.44099241495132446,0.0,0.0
4,0.20416146516799927,0.701298713684082,0.4955298900604248,0.0,0.0
5,0.4707387387752533,0.7868903279304504,0.26461872458457947,0.0,0.0
6,0.0,0.7916383147239685,0.39863261580467224,0.0,0.0
7,0.04866409674286842,0.5584091544151306,0.03447682783007622,0.0,0.0
8,0.4577813744544983,0.7024815678596497,0.1293664276599884,0.0,0.0
9,0.05944998562335968,0.542201042175293,0.15832264721393585,0.0,0.0
10,0.32535430788993835,0.8278977870941162,0.37930765748023987,0.0,0.0
11,0.2499716579914093,0.47727271914482117,0.329517126083374,0.0,0.0
12,0.32704558968544006,0.8148927688598633,0.4139366149902344,0.0,0.0
13,0.35101813077926636,0.7169239521026611,0.36364665627479553,0.0,0.0
14,0.15058943629264832,0.8033512830734253,0.27108871936798096,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0
16,0.0809459313750267,0.27272728085517883,0.0,0.0,0.0
17,0.0909128412604332,0.12500354647636414,0.3749716579914093,0.0,0.0
