,time,target,metric,score,track
0,0.0,drums,SDR,-26.87807,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-36.83102,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-37.93738,AM Contra - Heart Peripheral
3,3.0,drums,SDR,6.2704,AM Contra - Heart Peripheral
4,4.0,drums,SDR,4.36222,AM Contra - Heart Peripheral
5,5.0,drums,SDR,7.53109,AM Contra - Heart Peripheral
6,6.0,drums,SDR,7.40744,AM Contra - Heart Peripheral
7,7.0,drums,SDR,5.22931,AM Contra - Heart Peripheral
8,8.0,drums,SDR,6.59787,AM Contra - Heart Peripheral
9,9.0,drums,SDR,5.5404,AM Contra - Heart Peripheral
10,10.0,drums,SDR,5.00425,AM Contra - Heart Peripheral
11,11.0,drums,SDR,5.70452,AM Contra - Heart Peripheral
12,12.0,drums,SDR,4.94933,AM Contra - Heart Peripheral
13,13.0,drums,SDR,6.68679,AM Contra - Heart Peripheral
14,14.0,drums,SDR,5.52833,AM Contra - Heart Peripheral
15,15.0,drums,SDR,5.18608,AM Contra - Heart Peripheral
16,16.0,drums,SDR,3.80796,AM Contra - Heart Peripheral
17,17.0,drums,SDR,5.8543,AM Contra - Heart Peripheral
18,18.0,drums,SDR,6.4934,AM Contra - Heart Peripheral
19,19.0,drums,SDR,5.13442,AM Contra - Heart Peripheral
20,20.0,drums,SDR,7.32929,AM Contra - Heart Peripheral
21,21.0,drums,SDR,3.31375,AM Contra - Heart Peripheral
22,22.0,drums,SDR,7.68601,AM Contra - Heart Peripheral
23,23.0,drums,SDR,5.48823,AM Contra - Heart Peripheral
24,24.0,drums,SDR,4.98672,AM Contra - Heart Peripheral
25,25.0,drums,SDR,4.69597,AM Contra - Heart Peripheral
26,26.0,drums,SDR,4.23584,AM Contra - Heart Peripheral
27,27.0,drums,SDR,4.64961,AM Contra - Heart Peripheral
28,28.0,drums,SDR,3.90254,AM Contra - Heart Peripheral
29,29.0,drums,SDR,5.41674,AM Contra - Heart Peripheral
30,30.0,drums,SDR,4.13414,AM Contra - Heart Peripheral
31,31.0,drums,SDR,6.05185,AM Contra - Heart Peripheral
32,32.0,drums,SDR,5.86502,AM Contra - Heart Peripheral
33,33.0,drums,SDR,6.82067,AM Contra - Heart Peripheral
34,34.0,drums,SDR,7.34933,AM Contra - Heart Peripheral
35,35.0,drums,SDR,5.60001,AM Contra - Heart Peripheral
36,36.0,drums,SDR,5.57447,AM Contra - Heart Peripheral
37,37.0,drums,SDR,5.72694,AM Contra - Heart Peripheral
38,38.0,drums,SDR,5.44585,AM Contra - Heart Peripheral
39,39.0,drums,SDR,4.99029,AM Contra - Heart Peripheral
40,40.0,drums,SDR,6.4022,AM Contra - Heart Peripheral
41,41.0,drums,SDR,7.18467,AM Contra - Heart Peripheral
42,42.0,drums,SDR,5.38497,AM Contra - Heart Peripheral
43,43.0,drums,SDR,5.16753,AM Contra - Heart Peripheral
44,44.0,drums,SDR,5.52275,AM Contra - Heart Peripheral
45,45.0,drums,SDR,4.57688,AM Contra - Heart Peripheral
46,46.0,drums,SDR,3.65621,AM Contra - Heart Peripheral
47,47.0,drums,SDR,2.74321,AM Contra - Heart Peripheral
48,48.0,drums,SDR,2.63563,AM Contra - Heart Peripheral
49,49.0,drums,SDR,2.42464,AM Contra - Heart Peripheral
50,50.0,drums,SDR,2.44553,AM Contra - Heart Peripheral
51,51.0,drums,SDR,2.03244,AM Contra - Heart Peripheral
52,52.0,drums,SDR,2.47094,AM Contra - Heart Peripheral
53,53.0,drums,SDR,2.43305,AM Contra - Heart Peripheral
54,54.0,drums,SDR,2.52796,AM Contra - Heart Peripheral
55,55.0,drums,SDR,2.79949,AM Contra - Heart Peripheral
56,56.0,drums,SDR,3.40509,AM Contra - Heart Peripheral
57,57.0,drums,SDR,2.80306,AM Contra - Heart Peripheral
58,58.0,drums,SDR,2.98149,AM Contra - Heart Peripheral
59,59.0,drums,SDR,3.25836,AM Contra - Heart Peripheral
60,60.0,drums,SDR,3.46893,AM Contra - Heart Peripheral
61,61.0,drums,SDR,4.20244,AM Contra - Heart Peripheral
62,62.0,drums,SDR,3.05133,AM Contra - Heart Peripheral
63,63.0,drums,SDR,3.61589,AM Contra - Heart Peripheral
64,0.0,bass,SDR,-26.87807,AM Contra - Heart Peripheral
65,1.0,bass,SDR,-36.83102,AM Contra - Heart Peripheral
66,2.0,bass,SDR,-37.93738,AM Contra - Heart Peripheral
67,3.0,bass,SDR,6.2704,AM Contra - Heart Peripheral
68,4.0,bass,SDR,4.36222,AM Contra - Heart Peripheral
69,5.0,bass,SDR,7.53109,AM Contra - Heart Peripheral
70,6.0,bass,SDR,7.40744,AM Contra - Heart Peripheral
