,time,target,metric,score,track
0,0.0,drums,SDR,-20.74865,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-20.93915,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-21.01118,AM Contra - Heart Peripheral
3,3.0,drums,SDR,8.41811,AM Contra - Heart Peripheral
4,4.0,drums,SDR,5.0353,AM Contra - Heart Peripheral
5,5.0,drums,SDR,7.21476,AM Contra - Heart Peripheral
6,6.0,drums,SDR,8.20719,AM Contra - Heart Peripheral
7,7.0,drums,SDR,4.79,AM Contra - Heart Peripheral
8,8.0,drums,SDR,6.41977,AM Contra - Heart Peripheral
9,9.0,drums,SDR,5.49438,AM Contra - Heart Peripheral
10,10.0,drums,SDR,4.95425,AM Contra - Heart Peripheral
11,11.0,drums,SDR,6.02301,AM Contra - Heart Peripheral
12,12.0,drums,SDR,4.76967,AM Contra - Heart Peripheral
13,13.0,drums,SDR,7.26771,AM Contra - Heart Peripheral
14,14.0,drums,SDR,5.3778,AM Contra - Heart Peripheral
15,15.0,drums,SDR,5.37966,AM Contra - Heart Peripheral
16,16.0,drums,SDR,3.09346,AM Contra - Heart Peripheral
17,17.0,drums,SDR,4.0786,AM Contra - Heart Peripheral
18,18.0,drums,SDR,5.51042,AM Contra - Heart Peripheral
19,19.0,drums,SDR,4.40254,AM Contra - Heart Peripheral
20,20.0,drums,SDR,4.61457,AM Contra - Heart Peripheral
21,21.0,drums,SDR,2.84852,AM Contra - Heart Peripheral
22,22.0,drums,SDR,6.51013,AM Contra - Heart Peripheral
23,23.0,drums,SDR,3.80605,AM Contra - Heart Peripheral
24,24.0,drums,SDR,4.02955,AM Contra - Heart Peripheral
25,25.0,drums,SDR,4.93943,AM Contra - Heart Peripheral
26,26.0,drums,SDR,3.97001,AM Contra - Heart Peripheral
27,27.0,drums,SDR,3.74934,AM Contra - Heart Peripheral
28,28.0,drums,SDR,3.72961,AM Contra - Heart Peripheral
29,29.0,drums,SDR,5.20217,AM Contra - Heart Peripheral
30,30.0,drums,SDR,2.95256,AM Contra - Heart Peripheral
31,31.0,drums,SDR,4.60784,AM Contra - Heart Peripheral
32,32.0,drums,SDR,6.35248,AM Contra - Heart Peripheral
33,33.0,drums,SDR,7.7503,AM Contra - Heart Peripheral
34,34.0,drums,SDR,8.04221,AM Contra - Heart Peripheral
35,35.0,drums,SDR,6.60528,AM Contra - Heart Peripheral
36,36.0,drums,SDR,5.97514,AM Contra - Heart Peripheral
37,37.0,drums,SDR,5.11166,AM Contra - Heart Peripheral
38,38.0,drums,SDR,5.32863,AM Contra - Heart Peripheral
39,39.0,drums,SDR,5.4614,AM Contra - Heart Peripheral
40,40.0,drums,SDR,7.04545,AM Contra - Heart Peripheral
41,41.0,drums,SDR,8.40278,AM Contra - Heart Peripheral
42,42.0,drums,SDR,5.31553,AM Contra - Heart Peripheral
43,43.0,drums,SDR,5.53724,AM Contra - Heart Peripheral
44,44.0,drums,SDR,4.80203,AM Contra - Heart Peripheral
45,45.0,drums,SDR,4.49555,AM Contra - Heart Peripheral
46,46.0,drums,SDR,3.46078,AM Contra - Heart Peripheral
47,47.0,drums,SDR,2.78642,AM Contra - Heart Peripheral
48,48.0,drums,SDR,2.1415,AM Contra - Heart Peripheral
49,49.0,drums,SDR,2.35278,AM Contra - Heart Peripheral
50,50.0,drums,SDR,2.42388,AM Contra - Heart Peripheral
51,51.0,drums,SDR,2.24311,AM Contra - Heart Peripheral
52,52.0,drums,SDR,2.27917,AM Contra - Heart Peripheral
53,53.0,drums,SDR,2.2882,AM Contra - Heart Peripheral
54,54.0,drums,SDR,2.48217,AM Contra - Heart Peripheral
55,55.0,drums,SDR,1.99346,AM Contra - Heart Peripheral
56,56.0,drums,SDR,3.31744,AM Contra - Heart Peripheral
57,57.0,drums,SDR,2.53915,AM Contra - Heart Peripheral
58,58.0,drums,SDR,3.09954,AM Contra - Heart Peripheral
59,59.0,drums,SDR,3.32991,AM Contra - Heart Peripheral
60,60.0,drums,SDR,3.23569,AM Contra - Heart Peripheral
61,61.0,drums,SDR,4.09511,AM Contra - Heart Peripheral
