,0,1,2,3,4
0,0.5001133680343628,0.33331653475761414,0.0,0.0,0.0
1,0.0,0.31817713379859924,0.0,0.0,0.0
2,0.0,0.2919878661632538,0.0,0.0,0.0
3,0.3522643446922302,0.511878252029419,0.0,0.0,0.0
4,0.2500566840171814,0.33452436327934265,0.0,0.0,0.0
5,0.2348673790693283,0.13676175475120544,0.0,0.0,0.0
6,0.14769893884658813,0.10559244453907013,0.0,0.0,0.0
7,0.27268606424331665,0.1482335776090622,0.0,0.0,0.0
8,0.0,0.5168595314025879,0.0,0.0,0.0
9,0.285705029964447,0.11703476309776306,0.0,0.0,0.0
10,0.0,0.47980955243110657,0.0,0.0,0.0
11,0.0,0.6472048759460449,0.0,0.0,0.0
12,0.0,0.43479546904563904,0.0,0.0,1.0
13,0.0,0.0,0.0,0.0,0.0
14,0.0,0.21427646279335022,0.0,0.0,0.0
15,0.23674826323986053,0.05636970326304436,0.0,0.0,0.0
16,0.6023010611534119,0.12559917569160461,0.0,0.0,0.0
17,0.2348673790693283,0.264468252658844,0.0,0.0,0.0
18,0.0,0.06589975208044052,0.0,0.0,0.4998866617679596
19,0.4317992925643921,0.2880440354347229,0.0,0.0,0.0
20,0.19693191349506378,0.10672160983085632,0.0,0.0,0.0
21,0.1286977082490921,0.0675758495926857,0.0,0.0,0.0
22,0.0,0.3090682327747345,0.0,0.0,0.0
23,0.3332829475402832,0.4681851267814636,0.0,0.0,1.0
24,0.0,0.0,0.0,0.0,1.0
