,time,target,metric,score,track
0,0.0,drums,SDR,-1.05239,MusicDelta_80sRock
1,1.0,drums,SDR,-1.24373,MusicDelta_80sRock
2,2.0,drums,SDR,-1.42918,MusicDelta_80sRock
3,3.0,drums,SDR,-1.19654,MusicDelta_80sRock
4,4.0,drums,SDR,-1.74296,MusicDelta_80sRock
5,5.0,drums,SDR,-1.67577,MusicDelta_80sRock
6,6.0,drums,SDR,-1.46344,MusicDelta_80sRock
7,7.0,drums,SDR,-1.46955,MusicDelta_80sRock
8,8.0,drums,SDR,-1.2825,MusicDelta_80sRock
9,9.0,drums,SDR,-1.12884,MusicDelta_80sRock
10,10.0,drums,SDR,-1.39953,MusicDelta_80sRock
11,11.0,drums,SDR,-1.53543,MusicDelta_80sRock
12,12.0,drums,SDR,-1.82319,MusicDelta_80sRock
13,13.0,drums,SDR,-1.58885,MusicDelta_80sRock
14,14.0,drums,SDR,-1.77133,MusicDelta_80sRock
15,15.0,drums,SDR,-1.56855,MusicDelta_80sRock
16,16.0,drums,SDR,-1.83947,MusicDelta_80sRock
17,17.0,drums,SDR,-1.38312,MusicDelta_80sRock
18,18.0,drums,SDR,-1.54481,MusicDelta_80sRock
19,19.0,drums,SDR,-1.68022,MusicDelta_80sRock
20,20.0,drums,SDR,-1.53781,MusicDelta_80sRock
21,21.0,drums,SDR,-1.57243,MusicDelta_80sRock
22,22.0,drums,SDR,-1.40096,MusicDelta_80sRock
23,23.0,drums,SDR,-1.58534,MusicDelta_80sRock
24,24.0,drums,SDR,-1.59451,MusicDelta_80sRock
25,25.0,drums,SDR,-1.45677,MusicDelta_80sRock
26,26.0,drums,SDR,-1.57415,MusicDelta_80sRock
27,27.0,drums,SDR,-1.6606,MusicDelta_80sRock
28,28.0,drums,SDR,-1.74172,MusicDelta_80sRock
29,29.0,drums,SDR,-1.70285,MusicDelta_80sRock
30,30.0,drums,SDR,-1.68252,MusicDelta_80sRock
31,31.0,drums,SDR,-1.67649,MusicDelta_80sRock
32,32.0,drums,SDR,-1.62984,MusicDelta_80sRock
33,33.0,drums,SDR,-1.65096,MusicDelta_80sRock
34,34.0,drums,SDR,-1.4027,MusicDelta_80sRock
35,35.0,drums,SDR,-21.00432,MusicDelta_80sRock
36,0.0,bass,SDR,-1.05239,MusicDelta_80sRock
37,1.0,bass,SDR,-1.24373,MusicDelta_80sRock
38,2.0,bass,SDR,-1.42918,MusicDelta_80sRock
39,3.0,bass,SDR,-1.19654,MusicDelta_80sRock
40,4.0,bass,SDR,-1.74296,MusicDelta_80sRock
41,5.0,bass,SDR,-1.67577,MusicDelta_80sRock
42,6.0,bass,SDR,-1.46344,MusicDelta_80sRock
43,7.0,bass,SDR,-1.46955,MusicDelta_80sRock
44,8.0,bass,SDR,-1.2825,MusicDelta_80sRock
45,9.0,bass,SDR,-1.12884,MusicDelta_80sRock
46,10.0,bass,SDR,-1.39953,MusicDelta_80sRock
47,11.0,bass,SDR,-1.53543,MusicDelta_80sRock
48,12.0,bass,SDR,-1.82319,MusicDelta_80sRock
49,13.0,bass,SDR,-1.58885,MusicDelta_80sRock
50,14.0,bass,SDR,-1.77133,MusicDelta_80sRock
51,15.0,bass,SDR,-1.56855,MusicDelta_80sRock
52,16.0,bass,SDR,-1.83947,MusicDelta_80sRock
53,17.0,bass,SDR,-1.38312,MusicDelta_80sRock
54,18.0,bass,SDR,-1.54481,MusicDelta_80sRock
55,19.0,bass,SDR,-1.68022,MusicDelta_80sRock
56,20.0,bass,SDR,-1.53781,MusicDelta_80sRock
57,21.0,bass,SDR,-1.57243,MusicDelta_80sRock
58,22.0,bass,SDR,-1.40096,MusicDelta_80sRock
59,23.0,bass,SDR,-1.58534,MusicDelta_80sRock
60,24.0,bass,SDR,-1.59451,MusicDelta_80sRock
61,25.0,bass,SDR,-1.45677,MusicDelta_80sRock
62,26.0,bass,SDR,-1.57415,MusicDelta_80sRock
63,27.0,bass,SDR,-1.6606,MusicDelta_80sRock
64,28.0,bass,SDR,-1.74172,MusicDelta_80sRock
65,29.0,bass,SDR,-1.70285,MusicDelta_80sRock
66,30.0,bass,SDR,-1.68252,MusicDelta_80sRock
67,31.0,bass,SDR,-1.67649,MusicDelta_80sRock
68,32.0,bass,SDR,-1.62984,MusicDelta_80sRock
69,33.0,bass,SDR,-1.65096,MusicDelta_80sRock
70,34.0,bass,SDR,-1.4027,MusicDelta_80sRock
71,35.0,bass,SDR,-21.00432,MusicDelta_80sRock
72,0.0,drums,SAR,-1.58013,MusicDelta_80sRock
73,1.0,drums,SAR,-1.69517,MusicDelta_80sRock
74,2.0,drums,SAR,-2.95776,MusicDelta_80sRock
75,3.0,drums,SAR,-2.81766,MusicDelta_80sRock
76,4.0,drums,SAR,-3.3062,MusicDelta_80sRock
