,time,target,metric,score,track
0,0.0,drums,SDR,-54.7699,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-52.99467,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-55.94941,AM Contra - Heart Peripheral
3,3.0,drums,SDR,7.32318,AM Contra - Heart Peripheral
4,4.0,drums,SDR,7.00116,AM Contra - Heart Peripheral
5,5.0,drums,SDR,6.80583,AM Contra - Heart Peripheral
6,6.0,drums,SDR,12.06969,AM Contra - Heart Peripheral
7,7.0,drums,SDR,5.45568,AM Contra - Heart Peripheral
8,8.0,drums,SDR,7.98103,AM Contra - Heart Peripheral
9,9.0,drums,SDR,7.40361,AM Contra - Heart Peripheral
10,10.0,drums,SDR,5.45315,AM Contra - Heart Peripheral
11,11.0,drums,SDR,6.71555,AM Contra - Heart Peripheral
12,12.0,drums,SDR,6.08227,AM Contra - Heart Peripheral
13,13.0,drums,SDR,11.5776,AM Contra - Heart Peripheral
14,14.0,drums,SDR,5.39453,AM Contra - Heart Peripheral
15,15.0,drums,SDR,8.31602,AM Contra - Heart Peripheral
16,16.0,drums,SDR,7.88765,AM Contra - Heart Peripheral
17,17.0,drums,SDR,9.1451,AM Contra - Heart Peripheral
18,18.0,drums,SDR,13.21928,AM Contra - Heart Peripheral
19,19.0,drums,SDR,12.90835,AM Contra - Heart Peripheral
20,20.0,drums,SDR,14.79016,AM Contra - Heart Peripheral
21,21.0,drums,SDR,4.26303,AM Contra - Heart Peripheral
22,22.0,drums,SDR,10.94798,AM Contra - Heart Peripheral
23,23.0,drums,SDR,7.78324,AM Contra - Heart Peripheral
24,24.0,drums,SDR,6.91856,AM Contra - Heart Peripheral
25,25.0,drums,SDR,14.68192,AM Contra - Heart Peripheral
26,26.0,drums,SDR,15.80216,AM Contra - Heart Peripheral
27,27.0,drums,SDR,14.56512,AM Contra - Heart Peripheral
28,28.0,drums,SDR,4.88251,AM Contra - Heart Peripheral
29,29.0,drums,SDR,10.39787,AM Contra - Heart Peripheral
30,30.0,drums,SDR,7.92381,AM Contra - Heart Peripheral
31,31.0,drums,SDR,6.52489,AM Contra - Heart Peripheral
32,32.0,drums,SDR,9.1242,AM Contra - Heart Peripheral
33,33.0,drums,SDR,11.12931,AM Contra - Heart Peripheral
34,34.0,drums,SDR,11.08737,AM Contra - Heart Peripheral
35,35.0,drums,SDR,9.36647,AM Contra - Heart Peripheral
36,36.0,drums,SDR,9.46626,AM Contra - Heart Peripheral
37,37.0,drums,SDR,7.77368,AM Contra - Heart Peripheral
38,38.0,drums,SDR,5.50716,AM Contra - Heart Peripheral
39,39.0,drums,SDR,8.99913,AM Contra - Heart Peripheral
