,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.2193424105644226,0.24737894535064697,0.0,0.0
3,0.0,0.217996284365654,0.3072982132434845,0.0,0.0
4,0.0,0.23080411553382874,0.33470168709754944,0.0,0.0
5,0.0,0.24074417352676392,0.32245737314224243,0.0,0.0
6,0.38261526823043823,0.34803345799446106,0.18373015522956848,0.0,0.10797429829835892
7,0.40929704904556274,0.1648121178150177,0.32029134035110474,0.0,0.0
8,0.5984882712364197,0.35059306025505066,0.3322518765926361,0.0,0.0
9,0.0,0.23081283271312714,0.25595027208328247,0.0,0.0
10,0.5909296870231628,0.28576287627220154,0.3159750699996948,0.0,0.0
11,0.8523809313774109,0.2806558609008789,0.3369452655315399,0.0,0.0
12,0.3977324366569519,0.22989708185195923,0.33641722798347473,0.0,0.0
13,0.0,0.29007667303085327,0.266277939081192,0.0,0.18185940384864807
14,0.0,0.2500405013561249,0.34191232919692993,0.0,0.0
15,0.45464852452278137,0.4422180950641632,0.3129478394985199,0.0,0.0
16,0.7047619223594666,0.21925243735313416,0.3923238515853882,0.0,0.0
17,0.0,0.3689342439174652,0.15002267062664032,0.0,0.333408921957016
