,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.07691234350204468,0.0,0.0,0.0
3,0.10230686515569687,0.22729334235191345,0.0,0.0,0.0
4,0.0,0.03999274596571922,0.0,0.0,0.0
5,0.2348673790693283,0.14599967002868652,0.0,0.0,0.0
6,0.44882112741470337,0.07040028274059296,0.0,0.0,0.0
7,0.0,0.07905527949333191,0.0,0.0,0.0
8,0.0,0.0781579464673996,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0
10,1.0,0.25500667095184326,0.0,0.0,0.0
11,0.0,0.047610823065042496,0.0,0.0,0.0
12,0.0,0.043469689786434174,0.0,0.0,0.0
13,0.45459699630737305,0.0416603684425354,0.0,0.0,0.0
14,0.11638340353965759,0.21430884301662445,0.0,0.0,0.0
15,0.44930610060691833,0.02363247238099575,0.0,0.0,0.0
16,0.42615053057670593,0.04760979488492012,0.0,0.0,0.0
17,0.0,0.18182192742824554,0.0,0.0,0.0
18,0.12503542006015778,0.07247329503297806,0.0,0.0,0.0
19,0.09846595674753189,0.0,0.0,0.0,0.0
20,0.1667044460773468,0.022371018305420876,0.0,0.0,0.0
21,0.0,0.2503524422645569,0.0,0.0,0.0
22,1.0,0.19090908765792847,0.0,0.0,0.0
23,0.3332829475402832,0.24697721004486084,0.0,0.0,1.0
24,0.0,0.0,0.0,0.0,0.0
