,time,target,metric,score,track
0,0.0,drums,SDR,-14.82298,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-14.99078,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-15.06826,AM Contra - Heart Peripheral
3,3.0,drums,SDR,1.33946,AM Contra - Heart Peripheral
4,4.0,drums,SDR,7.35744,AM Contra - Heart Peripheral
5,5.0,drums,SDR,7.02032,AM Contra - Heart Peripheral
6,6.0,drums,SDR,9.3396,AM Contra - Heart Peripheral
7,7.0,drums,SDR,7.60117,AM Contra - Heart Peripheral
8,8.0,drums,SDR,7.33428,AM Contra - Heart Peripheral
9,9.0,drums,SDR,7.51806,AM Contra - Heart Peripheral
10,10.0,drums,SDR,4.80483,AM Contra - Heart Peripheral
11,11.0,drums,SDR,6.16406,AM Contra - Heart Peripheral
12,12.0,drums,SDR,5.48997,AM Contra - Heart Peripheral
13,13.0,drums,SDR,7.24651,AM Contra - Heart Peripheral
14,14.0,drums,SDR,6.60165,AM Contra - Heart Peripheral
15,15.0,drums,SDR,6.16629,AM Contra - Heart Peripheral
16,16.0,drums,SDR,4.60195,AM Contra - Heart Peripheral
17,17.0,drums,SDR,2.53655,AM Contra - Heart Peripheral
18,18.0,drums,SDR,6.95994,AM Contra - Heart Peripheral
19,19.0,drums,SDR,8.45464,AM Contra - Heart Peripheral
20,20.0,drums,SDR,6.34201,AM Contra - Heart Peripheral
21,21.0,drums,SDR,3.71688,AM Contra - Heart Peripheral
22,22.0,drums,SDR,4.57677,AM Contra - Heart Peripheral
23,23.0,drums,SDR,4.2502,AM Contra - Heart Peripheral
24,24.0,drums,SDR,5.7772,AM Contra - Heart Peripheral
25,25.0,drums,SDR,5.83687,AM Contra - Heart Peripheral
26,26.0,drums,SDR,8.30986,AM Contra - Heart Peripheral
27,27.0,drums,SDR,6.25128,AM Contra - Heart Peripheral
28,28.0,drums,SDR,3.13292,AM Contra - Heart Peripheral
29,29.0,drums,SDR,4.61153,AM Contra - Heart Peripheral
30,30.0,drums,SDR,3.1383,AM Contra - Heart Peripheral
31,31.0,drums,SDR,4.29795,AM Contra - Heart Peripheral
