,time,target,metric,score,track
0,0.0,drums,SDR,-31.86851,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-33.74693,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-34.24164,AM Contra - Heart Peripheral
3,3.0,drums,SDR,10.21387,AM Contra - Heart Peripheral
4,4.0,drums,SDR,11.58229,AM Contra - Heart Peripheral
5,5.0,drums,SDR,7.25373,AM Contra - Heart Peripheral
6,6.0,drums,SDR,15.06724,AM Contra - Heart Peripheral
7,7.0,drums,SDR,7.88684,AM Contra - Heart Peripheral
8,8.0,drums,SDR,9.1968,AM Contra - Heart Peripheral
9,9.0,drums,SDR,9.10644,AM Contra - Heart Peripheral
10,10.0,drums,SDR,7.97385,AM Contra - Heart Peripheral
11,11.0,drums,SDR,8.99919,AM Contra - Heart Peripheral
12,12.0,drums,SDR,6.95237,AM Contra - Heart Peripheral
13,13.0,drums,SDR,11.83328,AM Contra - Heart Peripheral
14,14.0,drums,SDR,6.45114,AM Contra - Heart Peripheral
15,15.0,drums,SDR,8.98508,AM Contra - Heart Peripheral
16,16.0,drums,SDR,7.00323,AM Contra - Heart Peripheral
17,17.0,drums,SDR,9.09206,AM Contra - Heart Peripheral
18,18.0,drums,SDR,14.73267,AM Contra - Heart Peripheral
19,19.0,drums,SDR,12.87393,AM Contra - Heart Peripheral
20,20.0,drums,SDR,12.60475,AM Contra - Heart Peripheral
21,21.0,drums,SDR,4.36406,AM Contra - Heart Peripheral
22,22.0,drums,SDR,10.61682,AM Contra - Heart Peripheral
23,23.0,drums,SDR,7.65191,AM Contra - Heart Peripheral
24,24.0,drums,SDR,10.06198,AM Contra - Heart Peripheral
25,25.0,drums,SDR,13.3242,AM Contra - Heart Peripheral
26,26.0,drums,SDR,14.4495,AM Contra - Heart Peripheral
27,27.0,drums,SDR,15.55004,AM Contra - Heart Peripheral
28,28.0,drums,SDR,8.26563,AM Contra - Heart Peripheral
29,29.0,drums,SDR,11.82263,AM Contra - Heart Peripheral
30,30.0,drums,SDR,8.3089,AM Contra - Heart Peripheral
31,31.0,drums,SDR,7.17473,AM Contra - Heart Peripheral
32,32.0,drums,SDR,10.57282,AM Contra - Heart Peripheral
33,33.0,drums,SDR,12.73024,AM Contra - Heart Peripheral
34,34.0,drums,SDR,13.14662,AM Contra - Heart Peripheral
35,35.0,drums,SDR,12.16145,AM Contra - Heart Peripheral
36,36.0,drums,SDR,12.79818,AM Contra - Heart Peripheral
37,37.0,drums,SDR,7.1196,AM Contra - Heart Peripheral
38,38.0,drums,SDR,6.78861,AM Contra - Heart Peripheral
39,39.0,drums,SDR,12.13741,AM Contra - Heart Peripheral
40,40.0,drums,SDR,12.51631,AM Contra - Heart Peripheral
41,41.0,drums,SDR,12.88425,AM Contra - Heart Peripheral
42,42.0,drums,SDR,5.73692,AM Contra - Heart Peripheral
43,43.0,drums,SDR,9.93053,AM Contra - Heart Peripheral
44,44.0,drums,SDR,8.93033,AM Contra - Heart Peripheral
45,45.0,drums,SDR,6.68379,AM Contra - Heart Peripheral
46,46.0,drums,SDR,4.52776,AM Contra - Heart Peripheral
47,47.0,drums,SDR,4.35554,AM Contra - Heart Peripheral
48,48.0,drums,SDR,4.30936,AM Contra - Heart Peripheral
49,49.0,drums,SDR,3.55469,AM Contra - Heart Peripheral
50,50.0,drums,SDR,4.02561,AM Contra - Heart Peripheral
51,51.0,drums,SDR,3.14862,AM Contra - Heart Peripheral
52,52.0,drums,SDR,3.55161,AM Contra - Heart Peripheral
53,53.0,drums,SDR,2.3578,AM Contra - Heart Peripheral
54,54.0,drums,SDR,2.78627,AM Contra - Heart Peripheral
55,55.0,drums,SDR,3.72264,AM Contra - Heart Peripheral
56,56.0,drums,SDR,4.45303,AM Contra - Heart Peripheral
57,57.0,drums,SDR,4.08931,AM Contra - Heart Peripheral
58,58.0,drums,SDR,3.56607,AM Contra - Heart Peripheral
59,59.0,drums,SDR,4.32866,AM Contra - Heart Peripheral
60,60.0,drums,SDR,3.62505,AM Contra - Heart Peripheral
61,61.0,drums,SDR,4.80412,AM Contra - Heart Peripheral
62,62.0,drums,SDR,4.25063,AM Contra - Heart Peripheral
63,63.0,drums,SDR,4.63633,AM Contra - Heart Peripheral
64,0.0,bass,SDR,-31.86851,AM Contra - Heart Peripheral
65,1.0,bass,SDR,-33.74693,AM Contra - Heart Peripheral
66,2.0,bass,SDR,-34.24164,AM Contra - Heart Peripheral
67,3.0,bass,SDR,10.21387,AM Contra - Heart Peripheral
68,4.0,bass,SDR,11.58229,AM Contra - Heart Peripheral
69,5.0,bass,SDR,7.25373,AM Contra - Heart Peripheral
70,6.0,bass,SDR,15.06724,AM Contra - Heart Peripheral
71,7.0,bass,SDR,7.88684,AM Contra - Heart Peripheral
72,8.0,bass,SDR,9.1968,AM Contra - Heart Peripheral
73,9.0,bass,SDR,9.10644,AM Contra - Heart Peripheral
74,10.0,bass,SDR,7.97385,AM Contra - Heart Peripheral
75,11.0,bass,SDR,8.99919,AM Contra - Heart Peripheral
76,12.0,bass,SDR,6.95237,AM Contra - Heart Peripheral
77,13.0,bass,SDR,11.83328,AM Contra - Heart Peripheral
