,track_name,slice,drum,recall,precision,f1,jaccard,accuracy
1614,MusicDelta_Rockabilly,4,0,1.0,1.0,1.0,1.0,1.0
1615,MusicDelta_Rockabilly,4,1,1.0,1.0,1.0,1.0,1.0
1616,MusicDelta_Rockabilly,4,2,1.0,1.0,1.0,1.0,1.0
1617,MusicDelta_Rockabilly,4,3,1.0,1.0,1.0,1.0,1.0
1618,MusicDelta_Rockabilly,4,4,0.975,1.0,0.9873417721518987,0.975,0.975
1619,MusicDelta_Rockabilly,4,all,0.995,1.0,0.9974937343358395,0.995,0.995
1620,MusicDelta_Rockabilly,5,0,0.95,1.0,0.9743589743589742,0.95,0.95
1621,MusicDelta_Rockabilly,5,1,0.925,1.0,0.9610389610389611,0.925,0.925
1622,MusicDelta_Rockabilly,5,2,0.9,1.0,0.9473684210526316,0.9,0.9
1623,MusicDelta_Rockabilly,5,3,0.975,1.0,0.9873417721518987,0.975,0.975
1624,MusicDelta_Rockabilly,5,4,0.975,1.0,0.9873417721518987,0.975,0.975
1625,MusicDelta_Rockabilly,5,all,0.945,1.0,0.9717223650385605,0.945,0.945
1626,MusicDelta_Rock,0,0,0.8999886621315193,0.8789318535784445,0.884669405512704,0.8276721205628325,0.8999886621315193
1627,MusicDelta_Rock,0,1,0.9204478458049886,0.9127665295102128,0.9153074896208946,0.862305611907586,0.9204478458049886
1628,MusicDelta_Rock,0,2,0.6749319727891157,0.786162733120459,0.584182369936064,0.46109470590957474,0.6749319727891157
1629,MusicDelta_Rock,0,3,0.975,1.0,0.9873417721518987,0.975,0.975
1630,MusicDelta_Rock,0,4,0.95,1.0,0.9743589743589742,0.95,0.95
1631,MusicDelta_Rock,0,all,0.8840736961451248,0.857166394023337,0.8632894451596453,0.7999052132876217,0.8840736961451248
1632,MusicDelta_Rock,1,0,0.8454421768707483,0.8454266032271647,0.8454343896262045,0.7704682479981229,0.8454421768707483
1633,MusicDelta_Rock,1,1,0.8147732426303855,0.9070010939371969,0.8501541294631387,0.7602364064455714,0.8147732426303855
1634,MusicDelta_Rock,1,2,0.5522278911564625,0.4681406069230413,0.491375118839764,0.36691406312780817,0.5522278911564625
1635,MusicDelta_Rock,1,3,0.825,1.0,0.9041095890410958,0.825,0.825
1636,MusicDelta_Rock,1,4,0.85,1.0,0.9189189189189189,0.85,0.85
1637,MusicDelta_Rock,1,all,0.7774886621315192,0.8139230481467946,0.7945701755125454,0.6987081264724326,0.7774886621315192
1638,MusicDelta_Rock,2,0,0.7198582766439909,0.7808134992309758,0.7490979293044363,0.6441711368655549,0.7198582766439909
1639,MusicDelta_Rock,2,1,0.8147619047619048,0.8499702419642586,0.8306305415551078,0.7425737988418335,0.8147619047619048
1640,MusicDelta_Rock,2,2,0.6141439909297052,0.5764319623216958,0.5709749637965676,0.4291639279426736,0.6141439909297052
1641,MusicDelta_Rock,2,3,0.925,1.0,0.9610389610389611,0.925,0.925
1642,MusicDelta_Rock,2,4,0.9,1.0,0.9473684210526316,0.9,0.9
1643,MusicDelta_Rock,2,all,0.7947528344671202,0.8092777952294927,0.8017811427033982,0.7104910307807193,0.7947528344671202
1644,MusicDelta_Shadows,0,0,0.5750000000000001,0.8334707226740313,0.6597132727973211,0.5078819233492557,0.575
1645,MusicDelta_Shadows,0,1,0.6147675736961451,0.850397639261676,0.6918053239040927,0.5451393352946977,0.6147675736961451
1646,MusicDelta_Shadows,0,2,0.9,1.0,0.9473684210526316,0.9,0.9
1647,MusicDelta_Shadows,0,3,0.85,1.0,0.9189189189189189,0.85,0.85
1648,MusicDelta_Shadows,0,4,0.7250056689342403,0.977078609328589,0.8187712241927607,0.7020842782628295,0.7250056689342403
