,0,1,2,3,4
0,0.3523809611797333,0.2222726196050644,0.0,0.0,0.0
1,0.0,0.34099772572517395,0.0,0.0,0.0
2,0.0,0.13643234968185425,0.0,0.0,0.0
3,0.18185940384864807,0.3368583917617798,0.0,0.0,0.0
4,0.0,0.32032570242881775,0.0,0.0,0.0
5,0.1250283420085907,0.2565273642539978,0.0,0.0,0.0
6,0.05519922077655792,0.4631519317626953,0.0,0.0,0.0
7,0.0,0.522811770439148,0.0,0.0,0.0
8,0.24353741109371185,0.24245402216911316,0.0,0.0,0.0
9,0.10002267360687256,0.22159864008426666,0.0,0.0,0.0
10,0.08185940980911255,0.1666666716337204,0.0,0.0,0.0
11,0.0,0.35337042808532715,0.0,0.0,0.0
12,0.07727891206741333,0.28420257568359375,0.0,0.0,0.0
13,0.2500566840171814,0.3591383099555969,0.0,0.0,0.0
14,0.0,0.4243638217449188,0.0,0.0,0.0
15,0.049244143068790436,0.3788611888885498,0.0,0.0,0.0
16,0.125,0.26520535349845886,0.0,0.0,0.0
17,0.08838498592376709,0.291723370552063,0.0,0.0,0.0
18,0.20000000298023224,0.333408921957016,0.0,0.0,0.0
19,0.0,0.4773242771625519,0.0,0.0,0.0
20,0.1250283420085907,0.28416478633880615,0.0,0.0,0.0
21,0.0,0.343487024307251,0.0,0.0,0.0
