,time,target,metric,score,track
0,0.0,drums,SDR,-20.76064,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-20.95247,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-21.02452,AM Contra - Heart Peripheral
3,3.0,drums,SDR,7.36147,AM Contra - Heart Peripheral
4,4.0,drums,SDR,3.80751,AM Contra - Heart Peripheral
5,5.0,drums,SDR,7.07096,AM Contra - Heart Peripheral
6,6.0,drums,SDR,6.16191,AM Contra - Heart Peripheral
7,7.0,drums,SDR,4.14857,AM Contra - Heart Peripheral
8,8.0,drums,SDR,4.76303,AM Contra - Heart Peripheral
9,9.0,drums,SDR,4.47969,AM Contra - Heart Peripheral
10,10.0,drums,SDR,4.44687,AM Contra - Heart Peripheral
11,11.0,drums,SDR,3.93015,AM Contra - Heart Peripheral
12,12.0,drums,SDR,4.54513,AM Contra - Heart Peripheral
13,13.0,drums,SDR,5.29928,AM Contra - Heart Peripheral
14,14.0,drums,SDR,5.03276,AM Contra - Heart Peripheral
15,15.0,drums,SDR,4.39366,AM Contra - Heart Peripheral
16,16.0,drums,SDR,3.52143,AM Contra - Heart Peripheral
17,17.0,drums,SDR,5.14357,AM Contra - Heart Peripheral
18,18.0,drums,SDR,5.1225,AM Contra - Heart Peripheral
19,19.0,drums,SDR,4.00195,AM Contra - Heart Peripheral
20,20.0,drums,SDR,5.07296,AM Contra - Heart Peripheral
21,21.0,drums,SDR,3.13271,AM Contra - Heart Peripheral
22,22.0,drums,SDR,5.77728,AM Contra - Heart Peripheral
23,23.0,drums,SDR,5.20273,AM Contra - Heart Peripheral
24,24.0,drums,SDR,4.56799,AM Contra - Heart Peripheral
25,25.0,drums,SDR,4.40885,AM Contra - Heart Peripheral
26,26.0,drums,SDR,3.87802,AM Contra - Heart Peripheral
27,27.0,drums,SDR,4.2122,AM Contra - Heart Peripheral
28,28.0,drums,SDR,4.27335,AM Contra - Heart Peripheral
29,29.0,drums,SDR,4.53415,AM Contra - Heart Peripheral
30,30.0,drums,SDR,3.71606,AM Contra - Heart Peripheral
31,31.0,drums,SDR,4.26353,AM Contra - Heart Peripheral
32,0.0,bass,SDR,-20.76064,AM Contra - Heart Peripheral
33,1.0,bass,SDR,-20.95247,AM Contra - Heart Peripheral
34,2.0,bass,SDR,-21.02452,AM Contra - Heart Peripheral
35,3.0,bass,SDR,7.36147,AM Contra - Heart Peripheral
36,4.0,bass,SDR,3.80751,AM Contra - Heart Peripheral
37,5.0,bass,SDR,7.07096,AM Contra - Heart Peripheral
38,6.0,bass,SDR,6.16191,AM Contra - Heart Peripheral
39,7.0,bass,SDR,4.14857,AM Contra - Heart Peripheral
40,8.0,bass,SDR,4.76303,AM Contra - Heart Peripheral
41,9.0,bass,SDR,4.47969,AM Contra - Heart Peripheral
42,10.0,bass,SDR,4.44687,AM Contra - Heart Peripheral
43,11.0,bass,SDR,3.93015,AM Contra - Heart Peripheral
44,12.0,bass,SDR,4.54513,AM Contra - Heart Peripheral
45,13.0,bass,SDR,5.29928,AM Contra - Heart Peripheral
46,14.0,bass,SDR,5.03276,AM Contra - Heart Peripheral
47,15.0,bass,SDR,4.39366,AM Contra - Heart Peripheral
48,16.0,bass,SDR,3.52143,AM Contra - Heart Peripheral
49,17.0,bass,SDR,5.14357,AM Contra - Heart Peripheral
50,18.0,bass,SDR,5.1225,AM Contra - Heart Peripheral
51,19.0,bass,SDR,4.00195,AM Contra - Heart Peripheral
52,20.0,bass,SDR,5.07296,AM Contra - Heart Peripheral
53,21.0,bass,SDR,3.13271,AM Contra - Heart Peripheral
54,22.0,bass,SDR,5.77728,AM Contra - Heart Peripheral
55,23.0,bass,SDR,5.20273,AM Contra - Heart Peripheral
56,24.0,bass,SDR,4.56799,AM Contra - Heart Peripheral
57,25.0,bass,SDR,4.40885,AM Contra - Heart Peripheral
58,26.0,bass,SDR,3.87802,AM Contra - Heart Peripheral
59,27.0,bass,SDR,4.2122,AM Contra - Heart Peripheral
60,28.0,bass,SDR,4.27335,AM Contra - Heart Peripheral
61,29.0,bass,SDR,4.53415,AM Contra - Heart Peripheral
62,30.0,bass,SDR,3.71606,AM Contra - Heart Peripheral
63,31.0,bass,SDR,4.26353,AM Contra - Heart Peripheral
64,0.0,drums,SAR,-22.97168,AM Contra - Heart Peripheral
65,1.0,drums,SAR,-23.29581,AM Contra - Heart Peripheral
66,2.0,drums,SAR,-23.3485,AM Contra - Heart Peripheral
67,3.0,drums,SAR,2.17518,AM Contra - Heart Peripheral
68,4.0,drums,SAR,2.46679,AM Contra - Heart Peripheral
69,5.0,drums,SAR,4.10178,AM Contra - Heart Peripheral
70,6.0,drums,SAR,5.65731,AM Contra - Heart Peripheral
71,7.0,drums,SAR,3.01256,AM Contra - Heart Peripheral
72,8.0,drums,SAR,4.23875,AM Contra - Heart Peripheral
73,9.0,drums,SAR,1.6355,AM Contra - Heart Peripheral
74,10.0,drums,SAR,3.1162,AM Contra - Heart Peripheral
75,11.0,drums,SAR,4.62637,AM Contra - Heart Peripheral
76,12.0,drums,SAR,3.50895,AM Contra - Heart Peripheral
77,13.0,drums,SAR,4.88039,AM Contra - Heart Peripheral
78,14.0,drums,SAR,3.98729,AM Contra - Heart Peripheral
79,15.0,drums,SAR,3.89469,AM Contra - Heart Peripheral
80,16.0,drums,SAR,2.26945,AM Contra - Heart Peripheral
81,17.0,drums,SAR,4.33324,AM Contra - Heart Peripheral
82,18.0,drums,SAR,6.19971,AM Contra - Heart Peripheral
83,19.0,drums,SAR,6.18362,AM Contra - Heart Peripheral
84,20.0,drums,SAR,7.65412,AM Contra - Heart Peripheral
85,21.0,drums,SAR,0.63491,AM Contra - Heart Peripheral
86,22.0,drums,SAR,7.15127,AM Contra - Heart Peripheral
87,23.0,drums,SAR,3.34134,AM Contra - Heart Peripheral
88,24.0,drums,SAR,3.71758,AM Contra - Heart Peripheral
89,25.0,drums,SAR,5.96764,AM Contra - Heart Peripheral
90,26.0,drums,SAR,5.97384,AM Contra - Heart Peripheral
91,27.0,drums,SAR,6.17731,AM Contra - Heart Peripheral
92,28.0,drums,SAR,2.7102,AM Contra - Heart Peripheral
93,29.0,drums,SAR,4.63071,AM Contra - Heart Peripheral
94,30.0,drums,SAR,1.40031,AM Contra - Heart Peripheral
95,31.0,drums,SAR,3.09465,AM Contra - Heart Peripheral
96,0.0,bass,SAR,-22.97168,AM Contra - Heart Peripheral
97,1.0,bass,SAR,-23.29581,AM Contra - Heart Peripheral
98,2.0,bass,SAR,-23.3485,AM Contra - Heart Peripheral
99,3.0,bass,SAR,2.17518,AM Contra - Heart Peripheral
100,4.0,bass,SAR,2.46679,AM Contra - Heart Peripheral
101,5.0,bass,SAR,4.10178,AM Contra - Heart Peripheral
102,6.0,bass,SAR,5.65731,AM Contra - Heart Peripheral
