,0,1,2,3,4
0,0.0,0.0,0.0,0.0,0.0
1,0.2728646993637085,0.08185940980911255,0.1477324217557907,0.0,0.0
2,0.0,0.030309902504086494,0.2954648435115814,0.0,0.0
3,0.20476190745830536,0.0,0.9092970490455627,0.0,0.0
