,time,target,metric,score,track
0,0.0,drums,SDR,-22.29847,AM Contra - Heart Peripheral
1,1.0,drums,SDR,-21.80458,AM Contra - Heart Peripheral
2,2.0,drums,SDR,-21.88365,AM Contra - Heart Peripheral
3,3.0,drums,SDR,0.00271,AM Contra - Heart Peripheral
4,4.0,drums,SDR,-0.00997,AM Contra - Heart Peripheral
5,5.0,drums,SDR,0.003,AM Contra - Heart Peripheral
6,6.0,drums,SDR,-0.00035,AM Contra - Heart Peripheral
7,7.0,drums,SDR,0.00367,AM Contra - Heart Peripheral
8,8.0,drums,SDR,-0.01414,AM Contra - Heart Peripheral
9,9.0,drums,SDR,-0.00131,AM Contra - Heart Peripheral
10,10.0,drums,SDR,-0.00988,AM Contra - Heart Peripheral
11,11.0,drums,SDR,-0.01642,AM Contra - Heart Peripheral
12,12.0,drums,SDR,0.00017,AM Contra - Heart Peripheral
13,13.0,drums,SDR,-0.00291,AM Contra - Heart Peripheral
14,14.0,drums,SDR,-0.00129,AM Contra - Heart Peripheral
15,15.0,drums,SDR,0.00289,AM Contra - Heart Peripheral
16,16.0,drums,SDR,-0.00423,AM Contra - Heart Peripheral
17,17.0,drums,SDR,-0.01063,AM Contra - Heart Peripheral
18,18.0,drums,SDR,-0.01109,AM Contra - Heart Peripheral
19,19.0,drums,SDR,0.00372,AM Contra - Heart Peripheral
20,20.0,drums,SDR,-0.00384,AM Contra - Heart Peripheral
21,21.0,drums,SDR,-0.00712,AM Contra - Heart Peripheral
22,22.0,drums,SDR,-0.01768,AM Contra - Heart Peripheral
23,23.0,drums,SDR,-0.00409,AM Contra - Heart Peripheral
24,24.0,drums,SDR,-0.00338,AM Contra - Heart Peripheral
25,25.0,drums,SDR,0.00455,AM Contra - Heart Peripheral
26,26.0,drums,SDR,0.0041,AM Contra - Heart Peripheral
27,27.0,drums,SDR,-0.00033,AM Contra - Heart Peripheral
28,28.0,drums,SDR,0.00942,AM Contra - Heart Peripheral
29,29.0,drums,SDR,0.00529,AM Contra - Heart Peripheral
30,30.0,drums,SDR,0.00442,AM Contra - Heart Peripheral
31,31.0,drums,SDR,0.00699,AM Contra - Heart Peripheral
32,32.0,drums,SDR,-0.00179,AM Contra - Heart Peripheral
33,33.0,drums,SDR,-0.0109,AM Contra - Heart Peripheral
34,34.0,drums,SDR,0.00299,AM Contra - Heart Peripheral
35,35.0,drums,SDR,0.00925,AM Contra - Heart Peripheral
36,36.0,drums,SDR,-0.00319,AM Contra - Heart Peripheral
37,37.0,drums,SDR,-0.00639,AM Contra - Heart Peripheral
38,38.0,drums,SDR,0.00881,AM Contra - Heart Peripheral
39,39.0,drums,SDR,0.00419,AM Contra - Heart Peripheral
40,40.0,drums,SDR,0.00652,AM Contra - Heart Peripheral
41,41.0,drums,SDR,-0.00835,AM Contra - Heart Peripheral
42,42.0,drums,SDR,-0.01019,AM Contra - Heart Peripheral
43,43.0,drums,SDR,-0.00026,AM Contra - Heart Peripheral
44,44.0,drums,SDR,0.00364,AM Contra - Heart Peripheral
45,45.0,drums,SDR,-0.0072,AM Contra - Heart Peripheral
46,46.0,drums,SDR,0.00383,AM Contra - Heart Peripheral
47,47.0,drums,SDR,0.00514,AM Contra - Heart Peripheral
48,48.0,drums,SDR,0.00398,AM Contra - Heart Peripheral
49,49.0,drums,SDR,-0.00135,AM Contra - Heart Peripheral
50,50.0,drums,SDR,-0.00154,AM Contra - Heart Peripheral
51,51.0,drums,SDR,-0.00559,AM Contra - Heart Peripheral
52,52.0,drums,SDR,-0.0068,AM Contra - Heart Peripheral
53,53.0,drums,SDR,0.00591,AM Contra - Heart Peripheral
54,54.0,drums,SDR,0.00435,AM Contra - Heart Peripheral
55,55.0,drums,SDR,-0.0042,AM Contra - Heart Peripheral
56,56.0,drums,SDR,-0.0053,AM Contra - Heart Peripheral
57,57.0,drums,SDR,0.00067,AM Contra - Heart Peripheral
58,58.0,drums,SDR,0.00103,AM Contra - Heart Peripheral
59,59.0,drums,SDR,-0.01233,AM Contra - Heart Peripheral
60,60.0,drums,SDR,0.00759,AM Contra - Heart Peripheral
61,61.0,drums,SDR,0.0015,AM Contra - Heart Peripheral
62,62.0,drums,SDR,-0.0005,AM Contra - Heart Peripheral
63,63.0,drums,SDR,0.00385,AM Contra - Heart Peripheral
64,0.0,bass,SDR,-22.29847,AM Contra - Heart Peripheral
65,1.0,bass,SDR,-21.80458,AM Contra - Heart Peripheral
66,2.0,bass,SDR,-21.88365,AM Contra - Heart Peripheral
67,3.0,bass,SDR,0.00271,AM Contra - Heart Peripheral
68,4.0,bass,SDR,-0.00997,AM Contra - Heart Peripheral
69,5.0,bass,SDR,0.003,AM Contra - Heart Peripheral
70,6.0,bass,SDR,-0.00035,AM Contra - Heart Peripheral
71,7.0,bass,SDR,0.00367,AM Contra - Heart Peripheral
72,8.0,bass,SDR,-0.01414,AM Contra - Heart Peripheral
73,9.0,bass,SDR,-0.00131,AM Contra - Heart Peripheral
74,10.0,bass,SDR,-0.00988,AM Contra - Heart Peripheral
75,11.0,bass,SDR,-0.01642,AM Contra - Heart Peripheral
76,12.0,bass,SDR,0.00017,AM Contra - Heart Peripheral
77,13.0,bass,SDR,-0.00291,AM Contra - Heart Peripheral
78,14.0,bass,SDR,-0.00129,AM Contra - Heart Peripheral
79,15.0,bass,SDR,0.00289,AM Contra - Heart Peripheral
80,16.0,bass,SDR,-0.00423,AM Contra - Heart Peripheral
81,17.0,bass,SDR,-0.01063,AM Contra - Heart Peripheral
82,18.0,bass,SDR,-0.01109,AM Contra - Heart Peripheral
83,19.0,bass,SDR,0.00372,AM Contra - Heart Peripheral
84,20.0,bass,SDR,-0.00384,AM Contra - Heart Peripheral
85,21.0,bass,SDR,-0.00712,AM Contra - Heart Peripheral
86,22.0,bass,SDR,-0.01768,AM Contra - Heart Peripheral
87,23.0,bass,SDR,-0.00409,AM Contra - Heart Peripheral
88,24.0,bass,SDR,-0.00338,AM Contra - Heart Peripheral
89,25.0,bass,SDR,0.00455,AM Contra - Heart Peripheral
90,26.0,bass,SDR,0.0041,AM Contra - Heart Peripheral
91,27.0,bass,SDR,-0.00033,AM Contra - Heart Peripheral
92,28.0,bass,SDR,0.00942,AM Contra - Heart Peripheral
93,29.0,bass,SDR,0.00529,AM Contra - Heart Peripheral
94,30.0,bass,SDR,0.00442,AM Contra - Heart Peripheral
95,31.0,bass,SDR,0.00699,AM Contra - Heart Peripheral
96,32.0,bass,SDR,-0.00179,AM Contra - Heart Peripheral
97,33.0,bass,SDR,-0.0109,AM Contra - Heart Peripheral
98,34.0,bass,SDR,0.00299,AM Contra - Heart Peripheral
99,35.0,bass,SDR,0.00925,AM Contra - Heart Peripheral
100,36.0,bass,SDR,-0.00319,AM Contra - Heart Peripheral
101,37.0,bass,SDR,-0.00639,AM Contra - Heart Peripheral
102,38.0,bass,SDR,0.00881,AM Contra - Heart Peripheral
103,39.0,bass,SDR,0.00419,AM Contra - Heart Peripheral
104,40.0,bass,SDR,0.00652,AM Contra - Heart Peripheral
105,41.0,bass,SDR,-0.00835,AM Contra - Heart Peripheral
106,42.0,bass,SDR,-0.01019,AM Contra - Heart Peripheral
107,43.0,bass,SDR,-0.00026,AM Contra - Heart Peripheral
108,44.0,bass,SDR,0.00364,AM Contra - Heart Peripheral
109,45.0,bass,SDR,-0.0072,AM Contra - Heart Peripheral
110,46.0,bass,SDR,0.00383,AM Contra - Heart Peripheral
111,47.0,bass,SDR,0.00514,AM Contra - Heart Peripheral
112,48.0,bass,SDR,0.00398,AM Contra - Heart Peripheral
113,49.0,bass,SDR,-0.00135,AM Contra - Heart Peripheral
114,50.0,bass,SDR,-0.00154,AM Contra - Heart Peripheral
115,51.0,bass,SDR,-0.00559,AM Contra - Heart Peripheral
116,52.0,bass,SDR,-0.0068,AM Contra - Heart Peripheral
117,53.0,bass,SDR,0.00591,AM Contra - Heart Peripheral
118,54.0,bass,SDR,0.00435,AM Contra - Heart Peripheral
119,55.0,bass,SDR,-0.0042,AM Contra - Heart Peripheral
120,56.0,bass,SDR,-0.0053,AM Contra - Heart Peripheral
121,57.0,bass,SDR,0.00067,AM Contra - Heart Peripheral
122,58.0,bass,SDR,0.00103,AM Contra - Heart Peripheral
123,59.0,bass,SDR,-0.01233,AM Contra - Heart Peripheral
124,60.0,bass,SDR,0.00759,AM Contra - Heart Peripheral
125,61.0,bass,SDR,0.0015,AM Contra - Heart Peripheral
126,62.0,bass,SDR,-0.0005,AM Contra - Heart Peripheral
