,0,1,2,3,4
0,0.0,0.2565435767173767,0.0,0.0,0.0
1,0.0,0.22956916689872742,0.0,0.0,0.0
2,0.0,0.23082156479358673,0.0,0.0,0.0
3,0.333408921957016,0.2765873074531555,0.0,0.0,0.0
4,0.32392290234565735,0.1562783420085907,0.0,0.0,0.0
5,0.0,0.32583144307136536,0.0,0.0,0.0
6,0.333408921957016,0.17275887727737427,0.0,0.0,0.0
7,0.0,0.3000226616859436,0.0,0.0,0.0
8,0.0,0.18374904990196228,0.0,0.0,0.0
